prompt,true_suffix,response
"will make it worse.'
He heard a distant clatter on the other end of the line, and then voices. 'Sorry,' she said. 'Someone's just arrived. I've got to go.'
'Take care of yourself,' he said. 'Call if you need to.'
'Thanks, Robert,' she said. 'Really, thank you. Thanks for calling.'
He hung up, frowning, and then swore aloud into the empty room. He'd miscalculated. Badly. He had taken Owen Darvish at face value. More to the point, he'd taken the knighthood at face value. He had been so bored by all the endless talk of orange-fucking-fronted parakeets and fairy terns that he'd failed to see that Darvish had never been moved by any deep environmental passion or ideal. The conservation project had just been a way for him to profit by association, to raise the profile of his business, to play around with gadgets, and to bask in a billionaire's reflected light. Darvish hadn't been a conservationist. He'd just been an","ordinary self-serving opportunist who had been knighted for no better reason than political expedience and plain dumb luck.
And now Lemoine had a serious problem. Jill Darvish didn't believe the story he had told her. It wasn't 
him
 she disbelieved – he still had her trust, at least – but she was already suspecting Birnam Wood. The splinter was beneath her skin; it was in her bloodstream; it was travelling. Sooner or later, she was going to want to meet the group, the young women especially, those","opportunist.
He'd been an opportunist, and he'd been a liar.
He'd been a liar, and he'd been a cheat.
He'd been a cheat, and he'd been a thief.
He'd been a thief, and he'd been a murderer.
He'd been a murderer, and he'd been a traitor.
He'd been a traitor, and he'd been a spy.
He'd been a spy, and he'd been a terrorist"
"throat. He'd replaced the cover almost at once, but the smell had lingered. It was a toxic, malignant stink, and he had felt it not just in his nose and in his lungs, but in his veins and in his gut and in his fingertips. He recalled it now as he fumbled, weak with exhaustion, for the keys to Veronica's car and clattered to unlock the door, feeling a wave of nausea and the stinging onset of a headache. He got into the driver's seat and shut the door, but he could still smell it. He put the key in the ignition and cracked the window to refresh the air.
Then he sat shivering, still soaking wet, still breathing hard, his pulse still throbbing in his neck.
The government's proposal had not been scrapped at all. They hadn't caved in the face of public pressure. They hadn't respected peaceful protest. They hadn't capitulated to the public mood. They had simply begun mining the country's national parks in secret, against the will","of the people, without the 
knowledge
 of the people, illegally, immorally, without environmental oversight, or oversight of any kind – 
and
, given the Autonomo connection, in collusion with a foreign company, to boot. It was a theft of historic proportions – it was conspiracy and corruption at the highest level – it was an offence against democracy – it was the gravest conspiracy, the most shocking lie, the most egregious rape of nature and abuse of power, in the entire history of his","of the people, and they had done it in the dead of night, and they had done it in the most remote and inaccessible parts of the country, and they had done it in the most environmentally sensitive areas, and they had done it in the most sacred places, and they had done it in the most beautiful places, and they had done it in the most precious places, and they had done it in the most pristine places, and they had done it in the most unique places, and they had done it in the most irreplaceable places, and they had done it in the most irrecover"
"did. Tony was sure of it. He'd have been sure even if he hadn't watched them working through his binoculars from the ridge, even if he hadn't gone to the hui and heard Mira describe Lemoine's offer with such naked excitement and desire. Mira may have sold her soul, but at least she 
had
 a soul to offer up, Tony thought. She didn't know what was happening in Korowai. She couldn't. Mira didn't know.
He needed to pee, but he kept driving five minutes more, then ten, then fifteen, until he was desperate; at last he couldn't wait any longer, and he pulled off the highway into a gravel lay-by that looked out over a ravine. Experimentally, he turned off the engine and cracked the window, listening hard, but he could hear nothing but birdsong and the wind in the trees. He got out of the car and shaded his eyes and looked up. The sky was a liquid cyan, high and clear after the rain, white clouds scudding in the north and in the west. He scanned the horizon until his eyes began to water",", and then he relieved himself as quickly as he could and got back in the car. He checked the clock on the dashboard: he had been driving for forty-five minutes at an average of roughly eighty k's an hour. Say sixty kilometres, then, maybe a little less, as the crow flew – as the drone flew – to account for the curves in the road. Call it fifty. Could a drone fly that far that fast? And how long could it go before refuelling? Tony didn't know, but he felt fairly certain that he'd left the thing behind",", and then he turned and peed against a tree, and then he got back in the car and drove on.

He was still thinking about Mira. He'd been thinking about her ever since he'd seen her at the hui, and he'd been thinking about her even before that, ever since he'd heard that she was going to be at the meeting. He'd been thinking about her for months, in fact, ever since he'd heard that she was coming to New Zealand. He'd been thinking about her for years, in fact, ever since he'd heard that she"
"? Who were they? And what else did they do?
The water in the kettle had cooled. Mira put it on again, and when it had boiled a second time, she poured out two mugs of Milo, adding a sticky spoonful of sweetened condensed milk to each mug, and stirring until the little clumps of malted powder burst and sank below the surface and dissolved. She carried the mugs back into the living room, where she and Shelley had spent the day working on a second puzzle – this time, of the Venetian Grand Canal – expecting to find Shelley working on the final patch of water that was still eluding them. But Shelley wasn't there. Mira set the mugs down on the coffee table. She peered around the hallway curtain. Both bedrooms were empty. The bathroom was, too. Mira's heart had plunged into her gut. Her breathing had quickened, and her peripheral vision was turning dark and telescoping – and then a second later, the front door opened and Shelley came back in.
They looked directly at each","other for the first time that day.
'The van's fixed,' Shelley said. 'The glass looks really clean and shiny though. We might want to drive on a gravel road or something for a bit before we head back. So it gets dusty.'
'Good idea,' Mira said.
There was a pause, but neither of them looked away.
'I didn't hear you go out,' Mira said.
'Yeah, just now,' Shelley said. 'Just to look at the van.'
'Yeah,' Mira said. 'I didn'","other.
'Oh,' Mira said. 'I thought you'd gone out.'
'No,' Shelley said. 'I was just in the garden.'
'Oh,' Mira said again. 'I thought you'd gone out.'
'No,' Shelley said. 'I was just in the garden.'
'Oh,' Mira said. 'I thought you'd gone out.'
'No,' Shelley said. 'I was just in the garden.'
'Oh,' Mira said. 'I thought you'd gone out.'
'No,' Shelley said. '"
"sorry.'
'Like, what if something goes wrong? How the fuck are we supposed to get a hold of him?'
'I don't know!' She was almost shouting. 'I don't know! I don't know! I don't know!'
Her phone began buzzing in her pocket. She pulled the handbrake up and took it out. She glanced at the screen, and then tilted it to Shelley: it was an incoming call from a blocked number. 'That's creepy,' she said. 'Answer it,' Shelley said.
She answered it.
'What are you doing?' snapped Lemoine in her ear. 'What's going on?'
'We're heading back to the farm,' Mira said. 'We just saw—'
'Don't lie to me,' he said. 'Don't fucking lie. I know where you are. I'm looking at you right now. What are you doing?'
Stupidly, Mira looked out the windscreen at the native bush. 'What?' she said. 'What do you mean?'
'We agreed you'd go","straight back. No detours, no nothing. What the fuck are you doing heading into Korowai?'
'We were getting the windscreen dirty,' Mira said. 'So it didn't look so new. It was Shelley's idea.' There was a pause, and then she said, 'Robert, we just saw this guy, just now, like a soldier, maybe, with a gun, like a rifle—'
'Go back to the farm,' said Lemoine. He sounded furious. 'Right now. Go back and do what we agreed and shut your","to the farm,' he said. 'You're not at the farm. You're not even in the car. You're not even in the car, are you?'
'I'm in the car,' Mira said. 'I'm in the car.'
'You're not in the car,' he said. 'You're not in the car. You're not in the car. You're not in the car.'
'I'm in the car,' Mira said. 'I'm in the car.'
'You're not in the car,' he said."
"ulars. His phone, if he ever dared to use it, wrapped in the foil blanket and stuffed inside his cooking pot. A bag of instant coffee. A bag of milk powder. However many teabags he had left. Some dried apricots – no; he'd eaten those already. A Peanut Slab. His breathing was rasping in his throat. He thought about his laptop, abandoned under the passenger seat of Veronica's car. He thought about Veronica's car. He had left the keys in the ignition. Stupid. He should have thrown them into the ravine when he jumped.
He wondered if he should try turning on his phone. Service was patchy out in the bush, but it was possible that he might get a signal; he remembered his first night out in Korowai, and how oddly disappointed he had felt to find that even in the wilderness he still had ready access to the Web. He wouldn't be disappointed now. Maybe he should just do it, he thought, his vision blurring again. Maybe he should just get out his phone and turn it on and call the","police. Or Search & Rescue. Or his mother. He could call his mother and spell it out to her, the whole conspiracy, the drones, the call with Darvish, everything he'd seen, so that even if they used the signal to locate him, even if they came with guns and killed him, even if they found the roll of film in his pocket after he was dead and exposed it to the light and then cut it into little pieces, even if they burned his notebook and took apart his Dictaphone and smashed his laptop and his phone, even if the police","police and tell them where he was and what had happened.
He was still thinking about it when he heard a noise.
He froze.
It was a noise like a branch snapping.
He listened.
It was a noise like a branch snapping.
He listened harder.
It was a noise like a branch snapping.
He listened harder still.
It was a noise like a branch snapping.
He listened harder still.
It was a noise like a branch snapping.
He listened harder still.
It was a noise like a branch snapping.
He listened harder still"
"already had the advantage of surprise. Now was the time to press that advantage by using what he knew about the drones against them. He'd keep to the trees, stay insulated, avoid travelling at night, resist turning on his phone. Just a few basic principles and time. He leaned back and scanned the sky above the canopy to try to find the sun, wishing he had packed a compass or, at the very least, a map. Something to remember for next time, he thought, and almost laughed. The electrolytes and the bite of chocolate had revived him. He wondered what he could forage to stretch out his meagre food supply. He knew that horopito leaves were edible, and he might get a bit of nourishment from chewing manuka or kanuka leaves. He'd recognise puha if he saw it; but beyond those few plants, he had no idea what was poisonous or not. He'd be too frightened to try a mushroom in case it was deadly. It wasn't the season for berries, but he'd be too afraid to try those too. He could try robbing","nests for eggs, he supposed, but that would involve climbing trees. He didn't know the first thing about fishing. Or hunting. He wouldn't even know where to begin.
The light was thinning – it was probably getting on for four or five in the afternoon – and it seemed to him that the sky was a little brighter to his right than to his left. Sunset was in the west; he'd head towards the light till darkness fell, and in the morning he'd keep going with the sun behind him. He'd listen out for running water in the meantime;","a beehive, but he'd have to be careful not to get stung. He'd have to be very careful.
He was still thinking about food when he heard a noise. He froze, listening. It was a faint sound, like a distant car engine, but it was coming from the direction of the road. He looked up at the sky, but the sun was still hidden behind the clouds. He couldn't tell if it was morning or afternoon. He was hungry, and he was thirsty, and he was tired, and he was scared. He was scared of the"
"wait,' Rosie said. 'What was this about the meeting?'
'I'm really not trying to start anything,' Veronica said. 'Honestly. It's not even a big—'
'What happened?'
'This is, like, totally second-hand information anyway—'
'I know that,' Rosie said, cutting over her. 'What happened?'
'Katie just said there was a disagreement,' Veronica said.
'Between who? Tony and …?'
'I guess … everyone else,' Veronica said.
'What was it about?'
But Veronica was backing away. 'You should really ask Tony,' she said. 'Sorry. I shouldn't have said anything. And he's really not a shithead. He's just my brother. And I'm actually really happy you guys hooked up, I really am. Sorry, Rosie. Sorry!'
Red-faced, she scuttled down to the other end of the gym, where she put her earbuds in and climbed on to the elliptical and began straining at the handles and the pedals with greater vigour than the","machine's settings would permit, and although Rosie had only been on the treadmill fifteen minutes, she gathered up her towel and her water bottle and headed to the locker room to change.
She knew that any self-respecting person in her situation would just delete Tony's number and move on. The whole dreary picture was in focus now: the fact that on the night they'd got together, he had come to the Fox and Ferret straight from Birnam Wood; the fact that when they'd gone out for dinner a few nights later, he had seemed strang","machine was designed to handle.
Rosie watched her for a moment, then turned to look at the other people in the gym. They were all staring at her.
'What?' she said.
'Nothing,' said the man on the treadmill next to her.
'What?' she said again.
'Nothing,' he said again.
'What?'
'Nothing,' he said.
'What?'
'Nothing,' he said.
'What?'
'Nothing,' he said.
'What?'
'Nothing,' he said.
'What?'
'Nothing,'"
"ed if you might be able to help me out? I know that he was down in Thorndike with you all. Sorry to ask like this but it's urgent. Thanks, take care, Rosie x'.
She sent the message. Unlike Tony, Mira had her read receipts turned on, and Rosie watched as the message tag updated from 'delivered' to 'read', marking the date and the time: 24/08/17 21:49. A second later, a grey bubble appeared, the three animated dots showing that Mira was composing a reply. Then Rosie saw something strange. The grey bubble froze, and then a second later, it disappeared, and the tag changed from 'read' back to 'delivered'. Rosie blinked. She was sure she had never seen that happen before. There must be a bug in the system, she thought, and exited the app; but when she opened it again, the tag still said 'delivered'. She checked again several minutes later, and then again before she went to bed, and then again the next morning when she woke up, but the read receipt never","altered, and Mira never replied.
The return to Birnam Wood had been easier than Shelley had expected. She and Mira had rehearsed answers to a range of possible questions about their ersatz intervention, but luckily the others were too polite, or too embarrassed, to press for details, and after an awkward round of how's-it-goings and glad-to-have-you-backs, it was a relief to be able to change the subject to the file of paperwork that had arrived by courier that morning. Opening it, Shelley","changed.

She was still puzzling over it when she got to work. She had a meeting with the head of the department, and she was nervous. She had been at the university for almost a year now, and she had been promoted to a senior research assistant, but she still felt like an impostor. She had been hired on the strength of her PhD, but she had never actually finished it. She had been working on it for years, but she had never been able to get it past the viva. She had been so close, but then she had failed, and she had been so"
", yeah,' she said, 'things 
have
 been kind of weird. I think we're all aware of that.'
'Let's just have dinner,' Natalie said, flapping her hand. 'Let's not drag anything up.'
Jessica drew back. 'I wasn't 
dragging anything
—'
'Hey guys,' said Katrina, cutting over her, 'could we all keep talking about my amazing double yolk please? Because I think we all moved on from that topic just a 
little
 bit too quickly.'
'Actually,' Mira said, 'I want to say something.'
Shelley's heart swerved when she saw the expression on Mira's face, calm despite the high colour in her cheeks, and grave, and deadly certain. She tried in vain to catch her eye, terrified suddenly of what Mira might be just about to tell the group, wondering what she could possibly do to prevent it. Upend the table? Start screaming? Stage a fit? She felt as though her mouth had filled with sand.
Mira had taken a moment to collect herself. Now she looked up.","
'Earlier today,' she said, 'when we were talking about all the legal stuff and public messaging and all of that, I had a kind of moment of clarity about myself. I had to go off and be alone and think about it, but now I have, and I've made up my mind.
'You're totally right,' she said to Jessica, 'I 
was
 being weird just now. I've been weird all day, I've been in my head, and I'm sorry about that, but what I've decided' – she took a","'I'm sorry,' she said, 'but I'm going to have to leave.'
'What?' said Shelley.
'I'm sorry,' Mira said again, 'but I'm going to have to leave.'
'What?' said Shelley again.
'I'm sorry,' Mira said, 'but I'm going to have to leave.'
'What?' said Shelley.
'I'm sorry,' Mira said, 'but I'm going to have to leave.'
'What?' said Shelley.
'I'm sorry,'"
"Mira, for her part, was putting in longer hours than anyone, rising early, forgoing her lunch break, and working as late as the daylight would allow, as if to underscore the fact that she had ceded her role as the brains of the operation once and for all, and wished to be regarded purely as a labourer. She was spending most of her time on the terraces above the farmhouse, out of sight of the shearing shed, and Shelley had resorted to using the location-tracker app to check up on her, sometimes as often as a dozen times a day; she was afraid, each time she opened the app, that the map would lurch sideways and locate Mira somewhere unexpected, walking into a police station, or at the departures desk of an international airport, or even just travelling down the highway at a hundred k's an hour. But so far, the yellow dot had always located her exactly where she'd said that she would be.
Late on Thursday night, Shelley had just zipped herself into her tent and was climbing into her sleeping bag when her phone lit up with a message from an unfamiliar number.","'This is Robert,' it read. 'Are you up?'
'Yes,' she texted back.
'I want to talk to you,' he wrote. 'Come up to the house in half an hour.' Surprised, Shelley sat up, unzipped her tent, and poked her head out to see if Mira's tent was lit – but the canvas dome was dark: she must have already turned in. Only Jessica and Aaron's tent was faintly glowing, though even as Shelley watched, the light inside winked out and she heard distant murm","She was surprised to see that it was from Mira, and even more surprised to see that it was a photo, not a text. She opened it, and saw that it was a picture of a man, a stranger, standing in the middle of a field, his back to the camera, his arms raised above his head, his fists clenched, his face turned up to the sky. He was wearing a black T-shirt and a pair of jeans, and he was barefoot. He was standing in a circle of light, and the field around him was dark.
Shelley stared at"
"up to leave, but he said, 'Shelley,' and something in his voice made her sit down again.
'Yes?' she said.
He sat without moving for a second. Then he said, 'Stay.'
Mira woke early the next morning and went at once to the terraces above the house, feeling a grim kind of gladness that the flask of coffee she'd prepared the night before was barely tepid by the time she reached her planting site and sat down on a stump to drink it, looking out at the dawn-tipped mountains above the steely surface of the lake, and imagining herself in jail. She imagined a cell without a window, and an open toilet, and bars worn shiny-smooth in the places that a pair of grasping hands would go. She imagined clockwise laps around a concrete yard, and maggots in her food, and eczema and chilblains and a new hacking cough, and a dead-eyed cellmate with a buzz cut and a nasty grin. She imagined her parents on visiting day, huddled together behind a pane of glass,","her mother putting her hand over her mouth in shock when Mira was escorted out to them between a pair of guards, thin, broken, her complexion dull and waxy, her hair hanging lank over one eye, her father saying, 'Oh, sweetheart, not again,' as she sat down and they saw the bruises on her face that she'd been trying to hide from them, bruises from where her cellmate had—
'Stop it,' Mira said aloud, shaking her head to dispel the fantasy, ashamed that yet again she had caught herself indulging in imag","their faces pressed against it, their mouths moving, their hands waving, their eyes wide with fear and grief and love. She imagined her father's voice, saying, 'I'm so sorry, Shelley, I'm so sorry,' and her mother's voice, saying, 'It's not your fault, Shelley, it's not your fault,' and she imagined herself saying, 'I know, I know,' and then she imagined herself saying, 'I'm sorry,' and then she imagined herself saying, 'I'm sorry,' and then she"
"a bunker. That's not what he's doing here. He's mining the national park. He's mining Korowai. It's collusion. It's him and the government, and Darvish, Owen Darvish. They're doing it in secret, and they're breaking like a thousand different laws, and you have to get me to a lab so I can get these photos printed and I can blow it all wide open. We can't go to the police. We can't involve anybody else. It's too – Mira, this is the biggest fucking – listen. Just listen. Just listen to me. Please.' 'What photos?' Mira said.
He dropped the flask, then took a ziplock bag out of his jacket pocket and held it up. The bag unfurled to show a stubby grey-capped cylinder at the very bottom: a roll of film. Thrusting it at her, he said, 'Mira, listen. There is a massive, totally secret, 
totally illegal
 mining operation going on right behind these mountains, right now, 
inside the national park
. Do you hear","me? I found out about it. I broke in and took these photos' – he shook the bag – 'and now they're trying to kill me to shut me up. I had to jump into a river, and I left the car, it's Veronica's car, I left it with the keys in the – it doesn't matter. I just need to get these photos developed. I need to get this story out, because this is a fucking international conspiracy at the highest fucking level, and the whole park is like crawling with drones—'
Mira","me? It's a fucking disaster. It's a fucking disaster. It's a fucking disaster.'
'What?' Mira said.
'I'm not making this up,' he said. 'I'm not making this up. I'm not making this up. I'm not making this up.'
'What?' Mira said.
'I'm not making this up,' he said.
'What?' Mira said.
'I'm not making this up,' he said.
'What?' Mira said.
'I'"
"ever wanted what?' Mira said, when he didn't go on.
'I just—' His nose was streaming; he wiped it with the back of his hand. 'I just feel like I fucked it up,' he said at last.
She felt a rush of benevolence towards him. 'You didn't fuck it up,' she said. 'I fucked it up.'
Tony tried to smile. '""No, you hang up first,""' he said.
She laughed aloud, buoyed by a crazy feeling of impunity. She felt she might explode with relief and gratitude. 'Tony,' she said, smiling, coming back to take his hand, 'we're fine. Honestly. We're totally fine. We were just – young.'
'Yeah,' he said, looking down at her clean hand in his dirty one. 'We were young.'
She squeezed his fingers and released them. 'Stay here,' she said. 'I'll be back.' 'Bring some food,' he said. 'And painkillers. And be careful.'
She set off running down the hill",", still smiling; but when she came around the house and the valley seemed to open out before her, she faltered and the smile fell from her face, for in the few short hours that she had been weeding in the upper paddocks, the lower fields had been transformed into a worksite. The main gate at the bottom of the hill was standing open, and crawling up the driveway was a train of heavy vehicles: eighteen-wheelers loaded with shipping containers, diggers, earth movers, kitset mobile offices, RVs—
She heard engine noise through the rain",", her heart pounding, her breath coming in gasps. She was so happy, she thought, she might burst. She was so happy, she thought, she might die.
She was so happy, she thought, she might die.
She was so happy, she thought, she might die.
She was so happy, she thought, she might die.
She was so happy, she thought, she might die.
She was so happy, she thought, she might die.
She was so happy, she thought, she might die.
She was so happy, she thought, she might die."
"'Sorry,' Shelley said, laughing again, 'is this really a security issue, or—'
'Answer me,' said Lemoine, sounding as he had the night before when he'd said, 'Look at me,' and despite herself she felt a stirring of arousal. 'They were together?'
'Kind of,' she said. 'I mean, yeah, once. But they were super close. And everyone always kind of thought they'd probably end up married one day. It was like a will-they-won't-they kind of thing.'
'Tell me more about the fight,' said Lemoine.
'Well,' Shelley said, 'Tony kind of lost before it even started, because Mira was late, and he'd been having this whole other argument with this girl called Amber, whose café we were meeting in, and he was doing the whole mansplainy, Berniebrotype thing with her, and so when Mira finally got there, things were already kind of tense.'
'What happened?'
'He just flipped out, I guess,' Shelley said. 'He said we were betraying","everything that we believed in, and then obviously he lost the vote, and he left.'
'And then what?'
'Nothing,' Shelley said. 'Like I said: he left. That was the last time I saw him.'
'What about Mira?'
'Same as me,' Shelley said. 'I'd be pretty surprised if they've been in touch since then. I mean, I don't even think they have each other's numbers. The hui, that meeting – that was the first time she'd seen him since he got back from overseas.","the cause, and that we were all just a bunch of hypocrites, and that we were all just in it for ourselves, and that we were all just a bunch of selfish, self-obsessed, self-centred, self-serving, self-aggrandising, self-indulgent, self-righteous, self-satisfied, self-satisfying, self-seeking, self-styled, self-important, self-deluded, self-deluding, self-deluded, self-deluding, self-del"
"need a reason. I thought I could maybe break something. Like, put a hole in the hose, or something, so it has to be repaired – or, like, make it seem as though we've got a pest problem? I don't know. I'll think of something. But this is just to tide you over in the meantime. I'm so sorry it took me so long to get back.'
She was talking very fast, her features all but obscured in the dark.
'Can you think of something?' she said. 'Like, I even thought, maybe I could pretend my mum was sick or something, so I'd have to leave in a hurry. But then I thought, it can't be too much of an emergency, or Robert would offer to fly me out in his plane. I mean, maybe he'd do that. I don't know. Aren't you hungry?'
Tony was staring at her in pure horror. 'Mira,' he whispered, 'I told you. 
You can't travel at night
.'
'No, it's okay,' she said, reaching out","a hand to reassure him. 'It's okay. I don't have my phone. It's still inside the Thermos, like you said. I left it in my tent. I didn't take it out all day. It's fine.'
'No,' Tony said, still horror-struck. 'No. I'm talking about the drones. If you move at night, they can see you better. Because of the contrast. The heat of your body contrasts with the air. It makes you more visible. I told you that.'
'Oh,' she","to touch his arm. 'I'm fine. I'm just a bit tired, that's all. I'm fine.'
'Mira,' he said again, 'you can't travel at night.'
'I know,' she said. 'I know. I'm sorry. I'm sorry.'
'Mira,' he said, 'you can't travel at night.'
'I know,' she said. 'I know. I'm sorry. I'm sorry.'
'Mira,' he said, 'you can't travel at night.'
'I"
". 'Why would you think that?'
'Because he's a friend of yours,' said Lemoine calmly. 'Or he used to be.'
Recognition dawned across her face. 'Oh my God,' she said.
Lemoine said nothing.
'But …' She put her hands up to her temples. 'Wait,' she said. 'I don't understand.'
Ever since Lemoine had seen the footage of Tony taking photographs in Korowai – days before he learned who Tony really was – he had been looking for a way to ruin him, to destroy his credibility pre-emptively, just in case those photographs got out. It had taken him until that morning to circumvent the password of the laptop he'd discovered under the passenger seat of what he now knew was Tony's sister's car, and once he'd finally broken in, he'd been rewarded beyond his wildest expectations when he'd discovered, in Tony's 'Recent' folder, a Word document that bore the file name 'eattherich' – created, not incidentally, the morning after the controversial vote at Birnam Wood. Reading","it, Lemoine had laughed out loud. The guy had no credibility to start with. The job was already done.
'I don't understand,' Mira said. 'How?'
Lemoine got out his phone to quote a passage. '""These tax-dodging economic parasites,""' he recited, '""cannot be allowed to retreat into a private sphere of luxury so well-insulated from the lives of ordinary people, and so well-defended against them, as to amount to a form of secession – an obscene evasion of social, moral","it, Lemoine had felt a thrill of triumph. He'd been right all along, he thought. Tony was a hypocrite. He was a fraud. He was a liar.
'I'm not sure I understand,' Mira said again.
'I'm sure you do,' said Lemoine.
'But –'
'I'm sure you do,' he repeated.
'But –'
'I'm sure you do,' he said, a third time.
'But –'
'I'm sure you do,' he said, a fourth"
"his way across the fields that he would bring his bodyguard on board. He couldn't carry out his plan alone. The mercenaries answered to Lt Col Weschler, not to him, and Lemoine could think of no conceivable reason why Weschler, who had never had any dealings with any member of Birnam Wood, would want or need to be rid of them. Besides, the PMCs had enough on their plates with the packout in the park – they were already having to extract the stolen minerals in suboptimal conditions and at speed – and Weschler had leaned on them once already. He'd spun the death of Owen Darvish as an accidental security breach that had required a simple clean-up job; he couldn't use that explanation twice. Better to keep them separate. Church and state, thought Lemoine, smiling slightly as he pulled into the garage, cut the engine, and got out of the car. Anyway, the bodyguard was desperate to see some action; he'd been chafing at the bit for months. And he was good. Lemoine opened his laptop, transferred a stack of c","ash into the guard's account, showed him the balance, and promised him ten times that amount when the job was done. The guy didn't even hesitate. 'What do you need?' he said.
'I'd rather pay a fine than a fee,' Lemoine had said to Shelley the night before. This was a maxim that he had held through his entire career; what he might have added was that in most situations, he usually avoided even being fined. He knew that once the rare-earth elements were in his hands, no government of any country in the world was really","ash into the bodyguard's account, and sent him a message.

The bodyguard was a former soldier, a veteran of the wars in the Middle East, and he was a man of few words. He was also a man of few scruples, and he was not a man who liked to be told what to do. He was a man who liked to do things himself. He was a man who liked to be in control. He was a man who liked to be in charge. He was a man who liked to be the boss. He was a man who liked to be the one who made"
"the house and talk to me. That's all I'm asking.'
'Bullshit,' Tony said again, but he didn't sound as sure.
They heard the engine of the SUV coming up the hill towards them, and Lemoine waved the flashlight to signal to his driver where they were. The SUV drove up to the trees and stopped. The driver's door opened, but nobody got out.
'I'm going to get in the car now,' said Lemoine. 'I suggest you follow.'
He shut off the light and walked out of the shelterbelt, blinking away the reddish bloom that filled his vision in the sudden dark.
His phone was vibrating in his pocket. He took it out and saw that it was Shelley calling. He walked a little further to the edge of Mira's planting site and then answered the call. 'Mira's gone,' Shelley said, sounding out of breath. 'She said she had a headache and she went to bed, but I just checked and she's not in her tent and her backpack's missing too, and on the app her location","is the same as it was this morning, like it hasn't updated, like it still says ""Last Seen"" about eleven something this morning and then nothing after that. She must have disabled it. She's never done that before. She's gone. I don't know where she is.'
'She's with me,' said Lemoine.
'What?' Shelley said. 'With you?'
'She was trying to make a run for it,' said Lemoine. 'I just caught up with her. I'm going to need to stay with her for a while","is showing as the top of the hill.'
'What?' Lemoine said. 'What do you mean, her location is showing as the top of the hill?'
'I don't know,' Shelley said. 'I'm looking at the app right now. It's showing her location as the top of the hill.'
'Shelley,' he said, 'I'm going to need you to stay calm. I'm going to need you to stay calm and to do exactly what I say. Do you understand?'
'Yes,' she said.
'Good,' he said"
",' and shut the door on her. She tried the handle, but it, too, was locked from the inside. She watched through the tinted glass as the driver held Tony up by the armpits and Lemoine reached into Tony's jacket pocket and pulled out the ziplock bag that contained the roll of film. In the light from the porch Mira could see that Tony's face was white with pain and exhaustion. His eyes were dull. Lemoine checked his other pocket and withdrew a Swiss Army knife that was opened at the blade. He folded it shut, then patted Tony's trouser pockets and felt around his waistband and down his thighs and between his legs. Tony stayed limp. He had no expression on his face at all. Mira had never seen him look like that before. She had never seen anybody look like that before. At last Lemoine stood back and nodded again to the driver, who put Tony's arm across his shoulders and half-carried him into the house.
Lemoine and Mira looked at one another through the tinted glass. Then, to Mira's surprise, he opened the door to let","her out.
'Go take care of him,' Lemoine said. 'I wasn't kidding: I don't want him to die.'
'So call an ambulance,' Mira said.
'No,' said Lemoine. 'I'm not going to do that.'
'His bones are broken. What am I supposed to do?'
'We'll see what we can find in the bathroom cabinet.'
'No,' Mira said. 'No way.'
'Mira,' said Lemoine, 'he did this to himself. All right?","her in.
'I'm sorry,' he said. 'I'm so sorry.'
'What?' she said.
'I'm sorry,' he said again. 'I'm so sorry.'
'What?' she said again.
'I'm sorry,' he said. 'I'm so sorry.'
'What?' she said.
'I'm sorry,' he said. 'I'm so sorry.'
'What?' she said.
'I'm sorry,' he said. 'I'm so sorry.'
'What?' she said.
'I"
"doctor,' Mira said. 'I don't know.'
Lemoine studied her. 'I'm going to make some coffee,' he said at last.
She followed him into the kitchen and watched as he took the glass jug out of the Darvishes' electric coffee maker, filled it at the tap, poured the water into the back of the machine, and then spooned coffee into the filter. He shut the lid and turned it on.
'I thought you didn't drink coffee,' Mira said.
'I don't,' said Lemoine. He leaned back against the worktop and folded his arms and gazed at her thoughtfully, cocking his head. The machine began to hiss and burble. 'What's the deal between you two, anyway?' he said after a moment. 'I mean, the guy's nothing. He's a punk. What am I missing here?'
'What are you missing here?' Mira echoed, hearing the idiom as though for the first time.
'Yeah,' said Lemoine. 'What's the appeal? I don't get it.'
She stared at him,","hating him suddenly, and wanting to spite him with the truth.
'I guess,' she said slowly, 'I guess … it was the possibility.'
'Will they or won't they?' he said in a mocking tone.
'No,' Mira said, surprising herself, for she had never described this aspect of herself to anyone before. 'Not that. Or at least, not only that. I meant the possibility of everything. Our whole lives. And our ideas, and the future, and the whole world. Tony made me feel like things were possible. Like I was possible. Like there was time.'","feeling a sudden, unaccountable anger. 'You don't get it?' she said. 'You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don't get it? You don"
