prefix,suffix
"much like the present because the present—­this unparalleled disaster—­is the happiest time of my life: Joe and I here on this farm, our three girls grown and gone and then returned, all of us working together to take the cherries off the trees. Ask that girl who left Tom Lake what she wanted out of life and she would never in a million years have said the Nelson farm in Traverse City, Michigan, but as it turned out, it was all she wanted.Once I finish with the sandwiches and put the bags of cookies and chips in a backpack, I walk out past the kitchen garden. The lettuce and tomato plants and zinnias are already straightening up from the beating they've taken. Those tiny periwinkle butterflies are working their rounds. Where do the periwinkles go in rain like that? It's not that I'm unaware of the suffering and the soon-­to-­be-­more suffering in the world, it's that I know the suffering exists beside wet grass and a bright blue sky recently scrubbed by rain. The beauty and the suffering are equally true. Our Town taught","me that. I had memorized the lessons before I understood what they meant. No matter how many years ago I'd stopped playing Emily, she is still here. All of Grover's Corners is in me.By the time I drop off the food in the barn and kiss my husband, the girls have put their buckets around their necks like horses ready to plow a field. They are fully at work.""He left you!"" Emily cries when she sees me coming.""All caught up,"" Maisie says from the ladder.Hazel has found a filthy tennis ball,"
"y not arrived, though my guess would be a long time. I picked up a Kleenex, they were everywhere, and blew my nose. ""Please don't be here,"" I said to him.""Hello to you, too."" He stood in the doorway of the cottage, taking measure of the wreckage.""I'm serious. I'm not my best self right now. I can't negotiate.""""Well, that's fine because I'm not here to negotiate. Do you have any idea how fucking far away this place is? From anywhere? I flew to Detroit, the worst goddamn airport ever built. It took me an hour to walk from the gate where we landed to the gate where I got a flight to someplace called Traverse City in a tiny plane. I hate those tiny planes. Then your maniac boyfriend picks me up at the airport in a Honda that's missing third gear. He told me he had to shift straight from second to fourth and that I shouldn't think he didn't understand that he was supposed to use third, only that third was nonoperational. Somebody's pounded","him, by the way, I'm sure you know that. His right eye's shut, that would be the eye that's facing me in the car. It's got stitches in the corner. Three gears on the car and one eye and the drive takes an hour and a half during which time he never shuts up.""""Did he say he was my boyfriend?"" I ran the edge of the sheet under my eyes. There had been no news of Duke beyond what I'd heard from Cat.""That's your question?""""Just tell me what he said.""Ripley"
"en't going back to Traverse City in the Honda.""Sure as hell not,"" I said.I pushed my two swimsuits into the corner of my suitcase. Everything at Tom Lake was finished for me. For all my protesting, I understood that I was wildly fortunate that someone, anyone, had come to pull me out.The next morning Ripley carried my suitcases to the car as I crutched behind him, leaving the wheelchair in the cottage since it belonged to the prop department. We sat in the back seat in silence, both of us preoccupied by thoughts of the same person for entirely different reasons. The driver put the crutches in the trunk with the bags. I couldn't quite believe I hadn't said goodbye to any of them, by which I meant Duke. I hadn't said goodbye to Duke, who hadn't said goodbye to me.Goodbye, theater. Goodbye, cherry trees and cigarettes and vodka. Goodbye, lake.""How crazy is this guy?"" Ripley asked when we were almost an hour into the drive. He'd been staring","out the window, probably thinking about how he'd never see Michigan again.""Crazy,"" I said.""But crazy worth it?""He wasn't asking me about my love life but it was hard not to think of it in those terms. ""You saw him.""""What's his face like, when it's not bashed in?""I told him it was a very good face.He was quiet again for another ten miles or so. ""I don't like working with the crazies,"" he said.""No one does, but if you got rid of them I don't know who"
"acco. Everyone who worked for Ripley had been instructed not to buy them for me. ""You look like an eighth grader when you smoke,"" he said. ""It's not attractive.""Which was how I quit. I didn't mind too much, as smoking made me miss Duke. Ripley didn't talk to me about Duke but I knew things were in the works. He'd sent a casting director out to Tom Lake to see the play and the next week a stack of headshots were left on the kitchen counter after a meeting and Duke's was in there, just another pretty boy in a thick stack of pretty boys. I took the picture back to the pool house and cried on it. I was always thinking that he might come for me. He must have known where I was, and showing up was the kind of thing he would do, walking into the pool house in the middle of the night, especially a pool house Ripley owned. ""Where's my girl?"" he'd call. ""Where's my birthday girl?""Ripley told me to keep the door locked but I never did.My agent got me an appointment to see some big-","­time California hand and foot specialist who cut off the plaster cast, x-­rayed my ankle, examined the incision, and reported with no small amount of wonder that everything looked fine. He replaced the plaster with a lightweight fiberglass cast and gave me a walker, which made me feel born again. I used the crutches for interviews because, as Ripley explained, crutches were sexy and youthful and walkers were walkers.After two or three days, Ripley arranged a screening on the studio lot and we watched Singularity together"
"a roomful of television stars he was the glittery thing. ""Him!"" I pointed to the screen. ""That's the guy I used to date."" They showed him in profile, laughing, his tuxedo slim and immaculate, the tie undone.""Then who's the girl he's with?"" my cousin asked, like Duke had been busted for cheating.""I'm not dating him now. I have no idea who she is.""She is a creature of inestimable beauty, I wanted to say. That's who she is.""What I want to know,"" Nell says, the bucket around her neck half-­full of cherries, ""is what became of you."" She is wrestling with the knowledge that I'd been given everything she'd ever wanted, and that I'd given it away.Emily and Maisie look over at their sister, then they look at me.""What do you mean, what happened to me? I married your father. We came here. We had the three of you.""""But how? I always thought you and Daddy fell in love at Tom Lake, that you dumped Duke for Dad and then the","two of you went from there. But you left Michigan without even calling Dad from the airport. When you went to Los Angeles, did he stay here?""""He stayed the rest of the summer helping Maisie and Ken, then he went to Chicago to direct a play."" Was it Chicago?""Did you write to him?"" Emily asks.I shake my head. I didn't know enough to write to Joe in those days.""How long was it before he found you?"" Maisie asks. Something in the construction of her question touches me, as if Joe had gone door to door, searching for me all"
"all the ones I read for pleasure, I read to her. This was probably the origin of my acting, as I can remember her telling me to be a little more interesting, and then later on to be a little less interesting. When I played my first Emily in high school, she helped me memorize my lines and I helped her make the costumes. We each had a copy of the play and we read it through breakfast, lunch, and dinner.""She's just like you,"" my grandmother said. ""The smartest girl in the class.""My grandmother had been the smartest girl in her class as well, everyone said so, but there wasn't much to do with that distinction once she'd married on the Saturday after graduation. Five children made for a full life, and then four children did the best they could to make life full. Her math was sharp, it had to be to make patterns and run a business. She kept the red leather-­bound dictionary her husband had given to her on their first anniversary on the bedside table where another woman might have kept a Bible. She wanted me to go to college, and then she wanted me to go to California and be an actress.","She wanted me to have everything I ever thought of wanting. ""Look at her getting up on that stage like it was nothing,"" she said to her friends. I went off to the University of New Hampshire, and after that I got on a plane to California and checked into a hotel room all by myself. I amazed her.She never once made me feel bad about leaving. I don't know that I would have gone if I'd thought she'd be lonely. But she was so cheerful about everything, so happy for me. She had plenty of family around her still, and she knew everyone in"
"the past broke away. All the things I'd thought about myself before—­I am an actress, I am not an actress, I was in love, I was betrayed—­disintegrated into nothing. I made bowls of Cream of Wheat she wouldn't eat and then scraped them into the trash once they turned cold. I managed the schedule of people who wanted to come and see her, her two sons and two daughters—­one of those daughters my mother—­my father, my brothers, all my cousins, all her friends. I made sure no one stayed too long. I sat by her bed and read to her. I read her Our Town, doing all the parts, and we cried at the end when the Stage Manager talked about the planet straining away to make something of itself and how we were all so tired. I told her about Uncle Wallace then, not that he had died but what a wonderful Stage Manager he had been. She held my hand and later I held her hand. I called her Nell in those days because Nell, which was her own name, was all she answered to.""You know who's here?"" Nell said to me, her eyes closed. She had","been asleep all afternoon and I was sitting there turning hems because, unbelievably, people were bringing their sewing by, thinking it would give her something to do while she was dying. She wanted me to finish it.""Who?"" So many people came in and out.""Brian. Whenever I wake up now he's sitting at the foot of the bed.""""That's good,"" I said.""He hasn't changed. I always wondered if he would grow up but he didn't."" She was looking out the window at the snow, or maybe she wasn't. Her eyes"
"and Maisie and Nell.""Did you come back to Michigan after that?"" Emily asks. She is sitting in the grass, we all are, and no one minds that the ground is damp.""Not right away,"" Joe says. ""I didn't ask her. I was always afraid of scaring your mother off.""""When we came back to Michigan the next summer to see Maisie and Ken they pretended I'd been your father's girlfriend all along, like we'd been together for years. God, she was good to me. She put out those napkins I'd brought her.""""Did you stay in the little house?"" Emily asks.I look at Joe. ""We did, didn't we?"" We slept in the lumpy double bed that Benny and Emily got rid of. We kept the windows open. The noise of the frogs would wake us in the middle of the night and then sing us back to sleep.""Did you ever get the books straightened out?"" Maisie asks.""I still haven't gotten the books straightened out,"" Joe says.""Your father gave them the money to stay afloat. He gave them all the money he had, and when","that wasn't enough, he directed a couple of very lucrative peanut butter commercials.""""Don't tell them that,"" he says.""He directed iconic peanut butter commercials to make the money to pay off Ken and Maisie's bills."" Money that, over time, resulted in his buying out their interest in the farm, though that had never been his intention. Ken kept a record of every cent, then one day called Joe up to say he owned the farm.""Which peanut butter?"" Nell asks.""Skippy,"" I say"
"by in this world. But one thing is left, the part of the story I wouldn't have told her when she was young because there would have been no context for it, the part of the story I couldn't have told her when she was a teenager because she would have submitted it into evidence against me. And so I've held it all these years, the random thing she would most want to add to her collection of ephemera.""Once,"" I say.He came to the house in October of 1997. Dates near the end of the last century are easy for me to remember based on the season and who I was pregnant with, in this case Nell, who was due in a matter of weeks. That meant Maisie was two and Emily four. I liked being pregnant. I was good at it. Joe and I had decided that two was the right number of children, but once we'd had them for a while, we wanted more. One more baby, we whispered to each other when the snow was starting to melt, one more under the wire, a terrible extravagance we could in no way afford, but we did it anyway. We went","back to bed.There was no best time in northern Michigan, only the time that best suited you. I was partial to fall because I liked the sharpness of the air and the brightness of the light on the leaves. The kitchen was still small in those days and I kept the girls in there with me while I peeled potatoes for dinner. They were making jam tarts, which meant they were smearing jam into their hair. I picked Maisie up when I heard the knock on the door, giving her my stomach for a perch. Emily, my big girl, followed on her"
"same,"" I heard him say, though he may have been talking to himself. ""I remember this table.""""We want to make the kitchen bigger.""In a minute he came back. ""Don't. It's perfect. Did you buy the place?""""I married in."" The girls were rolling now, then stopping to flutter their arms and legs. They were putting on a leaf show, which required an audience. ""I married Ken and Maisie's nephew.""""Oh,"" he said. I could read nothing into that. Not disappointment or relief or surprise.""Did you come to see Maisie?"" My daughter, who we called little Maisie in the summers when big Maisie was here, lifted her golden head.""It was such a good day,"" he said. ""The day I was here. Someone told me years ago that I should always have a place in my mind where I could imagine myself happy, so that when I wasn't so happy I could go there. Anyway, this is the place I go.""""Me, too,"" I said.""It's funny, I'd forgotten you were with us.""""Understandable,"" I said.He shook his head. ""I didn'","t mean it like that. I'm tired, that's the thing. I've been tired a lot lately, and so I'm here a lot, you know, in my mind. I just wondered if I could find the farm again. To tell you the truth, I've thought about buying the place, just to make sure that nothing changes.""""Nothing changes,"" I said. ""Unless you count the conveyor we put in the barn to sort the cherries.""He shook his head. ""I don't count that.""""I don't think my husband would"
"ite you!"" she said gleefully. ""You can sleep in my room. I have my own room.""""You have tremendously friendly children."" He bounced my girl up and down on his hip, his walk becoming exactly the kind of exaggerated canter the girls were always begging me to do.I could see Joe in the distance. He was out in front of the barn, wiping his hands on an enormous dirty rag. I waved. I had never loved anyone more than I loved Joe Nelson at that moment. ""Look who's come to visit,"" I called to him.""As you know,"" Duke said to Emily, his eyes two inches from her eyes, ""your cherry orchard is to be sold for your debts; the auction is set for August twenty-­second, but don't you worry, my dear, you just sleep in peace. There's a way out of it. Here's my plan. Please listen to me.""The Chekhov wasn't funny now that we were the ones who owned the cherry orchard, but Duke wouldn't have known that. Joe was coming towards us quickly now, stuffing the rag in his","pocket. ""Nelson!"" Duke called to him, his voice brimming with joy. ""Hail fellow well met."" He was shaking Joe's hand as Joe was taking Emily from his arms.It was years later that Joe told me how he'd thought his heart would stop when he saw Duke there in the middle of the road, holding Emily.20The way Emily is sitting in the grass, her head against her knees, I wonder if she's going to be sick. Maisie is on one side of her, Nell on the other.""Should I have told you this when"
"t every living thing whine during labor?"" Nell asks.""Lauren said she was afraid something would go wrong and the kids would wake up in the morning and the dog would be dead and the puppies would be dead and then they'd be traumatized. Like dogs have never done this without human supervision before. But births are a good experience so I told her I'd come. Plus she said Ramona was in the bathtub downstairs and she'd leave the door open and the lights on but they'd all stay upstairs so I wouldn't have to see anyone but the dog.""""Contactless whelping,"" Emily says.""Ramona's a nice dog,"" Nell says.Maisie nods. ""She was very good. She had seven puppies so it took a long time. I got the window open and turned on the overhead fan. You can't believe how awful puppies smell.""""Everything you do smells,"" Nell says.Maisie ignores this. ""The third one came out sideways so who knows, maybe it was a good thing I was there. That one died. I found a baggie","for it in the kitchen and took it with me.""""Don't tell us that,"" Emily says.I wonder if there's a puppy in the freezer somewhere.Maisie keeps going. ""I was just rubbing puppies, trying to get them stimulated to nurse, trying to get them to latch on. By the time Ramona was finished and I'd wiped the mess out of the bathtub and put the dirty towels in the laundry it was really late. Lauren left out extra towels and I made a new bed in the"
"on my block had twenty of them and the bartender was not averse to letting me watch the small one he kept next to the ice machine. I'd show up on Thursday nights a little before nine o'clock even as I promised myself I wouldn't. Not that it mattered. The bar was full of people who promised themselves they weren't coming again.""That guy,"" the bartender would say, shaking his head. ""Somebody explain it to me."" But I didn't have to explain anything because half the time he was leaning over my beer, watching.Duke told me he was in a hospital outside of Boston.Had he said he was at a diner down the street and could I meet him for breakfast, I might have hung up the phone. But say the word hospital and everything changes. ""Are you okay? What happened?""""What happened,"" he began, and then was quiet. ""That's a long one. That's maybe a whole lifetime.""So it wasn't the kind of hospital I was picturing.""What I was wondering is if you could visit me here. We get two visiting hours every afternoon before dinner.","We're supposed to write down a list of people we want to see. It's an assignment, they're very big on assignments here, and I'm having a hard time coming up with an answer. Then I thought of you, and how you'd always been a such regular sort of girl, very sensible. I have a memory of you sewing.""""You need me to sew something?""""Phone calls are limited and brief in this neck of the woods, so let's not waste our minutes hashing out the past and feeling bad. It's pretty much a binary situation, yes"
"holding pen big enough for one. I watched as scruffy, sad-­eyed folk wandered by in sock feet, smoking cigarettes. I tried the glass door in front of me but it was locked, and now the door behind me had locked as well. A couple of the residents lifted a hand to wave. The sight I presented was not new to them. A woman with a clipboard walked briskly past and when I tapped she held up a finger. ""One minute,"" she said, or appeared to say. I couldn't quite hear. I waited because waiting was the only option. A man with a dark beard leaned down to put his face close to mine then opened his mouth. I turned my back on the sight of his tongue writhing against the glass.This was never going to happen to me. I don't suppose that's something a person can ever really say but I said it anyway. This will never be me. I took comfort in that.A good ten minutes went by before a member of the staff arrived with a security guard to let me out. My bag was searched for a second time and then he checked my pockets and shoes. I","signed the visitor log and was escorted to a large den full of ratty couches and little tables. It was like one of those beautiful old mansions that had been destroyed by generations of fraternity abuse. Duke was sitting on the floor in a circle of men, a two-­liter bottle of diet raspberry ginger ale in the center of the group with little paper cups all around. The last time I'd seen him he was up onstage, making his exit in Fool for Love. He was wearing spurs. He said, ""I'm only"
"them ourselves. We have to ask for them so that everything can be properly inventoried and recorded. I would like a bag of Cheez-­Its, please."" He steered me back across the lobby to stand outside the open door of a large, dark room where seven single beds were arranged in a haphazard manner. ""This is where the dwarves sleep. I'm Happy, but only compared to the other six. We're not allowed to go into the bedroom until bedtime. We may not put our foot in there. Sleeping in the daytime is bad for depression. Did you know that? No closing the door either because there is no door.""A yelping came from the room we'd just been in and I was glad I wasn't there to see who it was.""That's the bathroom."" He pointed to a white door. ""No lock there either but people are respectful about knocking. Make a mental note of that."" He walked me in a slow circle around the reception again.""Do you have to stay here?"" I asked, when what I meant was, Do I have to stay?Duke nodded vigorously.","""Oh, I do, I do. If I don't stay I lose my job. I lose my contract. I become uninsurable, which means the movie can't start, which means I can't be in the movie. I'm going to be an astronaut. Did I tell you that? I'm going to be in a big white suit with a glass bubble on my head, floating in the darkness. Every single day feels like research for that one. People start taking you seriously once you've been an astronaut.Have you noticed that? It's a rite of"
"for the month, and so he decided just to sit and wait, see who came out. Sebastian visited his brother every day.""Do you want to go in?"" We were sitting in his rental car in the parking lot. ""I can wait."" That wasn't true, I couldn't wait, but I could leave while he was inside and that might be the best thing anyway. I had stopped crying and I was trying very hard to keep it together.Sebastian shook his head. ""I'm hungry. Are you hungry?""I was starving. He drove quite a way, out of the small town the hospital was in and into the small town beyond it, like we were scraping the whole thing off our shoes. When we walked into the restaurant an old man with a white short-­sleeved shirt and black tie smiled to see us. He took two menus from the rack and led us into the dim room. ""I've got a nice booth in the back,"" he said. ""All the young lovers want a booth in the back.""Sebastian's hand was on my shoulder and he took it away. We laughed like a couple","of lunatics but we were glad for the booth, glad for the privacy, glad most of all to be together in some Italian restaurant in a town I didn't know the name of.""Here's to drinking."" He raised his glass of wine to me. The old man had been quick with the wine. He brought it without our asking.""To drinking,"" I said, and touched my glass to his. I was desperate for a drink.""There's something about the place. I seem to sponge up everyone's desire for alcohol and carry it with me out the door."""
"the start of shaking the tart cherries, when things get so busy you can't find your own hand. The crew we have kept our distance from this summer, the crew who has kept their distance from us, comes closer as we bring out the giant mechanical shaker. Together we unspool the tarps beneath the tree and then attach the shaker. Ten violent seconds later all the cherries are on the ground. The tarps are then rolled back, dumping the cherries into a long, mobile conveyor belt so the whole operation can move forward—­unroll, shake, roll up—­tree after tree, acre after acre. When the conveyor belt fills, the cherries progress into a giant tank full of water. We climb to the top and use our old tennis racquets to skim off the branches and leaves that have fallen in. There is no talking over all the noise, no extra moment in which to remember the past or examine how we feel about anything. There is work and only work, and with a lot of help, we get it done.At the end of the first week of August, after all varieties of cherries have been harvested and sent","off to the processing plant, we spend the day at the lake—­me and Joe and Emily and Benny and Maisie and Nell and Hazel—­swimming a little but mostly sleeping on our towels because we are that tired and the next day the pruning will begin. We've got six weeks to get things ready before apple season and there's a year's worth of maintenance around the farm to attend to. There's a wedding to think about.It is during this season of maintenance that Maisie leaves work in the late afternoon to go back to the house for a phone"
"with the memory and the view. Duke told Maisie and Ken if he couldn't live here he would at least like the right to be dead here. ""Why are you even thinking about that?"" big Maisie had asked him. He was so young! But she liked his television show, and even though she knew it wasn't real, Duke had so many people shooting at him and pushing him out of speeding cars. That had to wear a man down after a while, put him in mind of his own death. The price he offered them for a corner of their cemetery came to more than what Ken and Maisie had cleared in profit for the last five years combined. The money bailed them out. Duke bailed them out, and we never knew it. The lawyer came to the house with a check and a nondisclosure agreement. They were told that Duke would like to come and sit from time to time if they didn't mind, and of course they didn't mind. They would be thrilled to have him visit, stay for dinner, sleep in the guest room. He was welcome. That's what Duke told Sebastian. The Nelsons liked him. But after he bought a piece of the cemetery","they didn't hear from him again, and he never came to visit, except for the one time he did.We are all sitting down to lunch as Sebastian explains it. I put out the good plates, the good napkins.""I never knew how they did it,"" Joe says. ""How they came up with the money to get out of here.""""So he's going to be buried in our cemetery?"" Emily is trying to find a place for this piece of information but there isn't one.Sebastian nods. ""There weren't many places he felt comfortable."""
"s true, at least as far as he's concerned. He never forgets. We were married in the house that later became our home. Ken and Maisie were Unitarians and said that their minister could come the next day after lunch and they would stand up with us and we both said that would be fine, which was how we finally decided to get married. Joe, the greatest good fortune of my life, these three daughters, this farm, I see it all and hold it for as long as I can, my hand on Nell's head. I think of Uncle Wallace holding my hand, and then of Duke again, his long hair gelled and pinned, waiting for me to walk off the stage so that we can change out of our costumes and swim in the dark. Like Uncle Wallace, Duke had three wives, and like Uncle Wallace, he wasn't married to any of them in the end. For all his glory, he is left with us and the wide blue sky and the high white clouds and the straight lines of trees stretching out towards the dark woods and then, on the other side, the lake. We can see everything from here. I would say that there has never been such","a beautiful day, but I say that all the time. I can see how right Duke was. He only needed such a little space. There is room up here for all of us, for me and for Joe and our daughters, for their partners and their children, because this is the thing about youth: You change your mind. Despite everything we know there may still be children living on this farm and someday they will be buried here with us. Sebastian can come, too. I will remember to tell him this later. Joe will tell him. Where would he be in the world except with his brother, here with us?"
