prefix,suffix
"getting this organized.""
""Yes.""
""Obviously we won't be getting on the water today.""
""Again, sorry.""
""You know what really kills me?"" he said, gesturing at a woman doing jumping jacks. ""I've been trying to get my wife to row for years. As you know, I believe women have a higher threshold for pain. Still nothing I could say could convince her. But one word from Elizabeth Zott—""
The woman doing jumping jacks stopped to give Elizabeth a thumbs-up.
""—and she couldn't get down here fast enough.""
""Oh, I see,"" Elizabeth said slowly as she gave the woman a small nod of approval. ""So really, you're glad.""
""I—""
""So what you're trying to say is, Thank you, Elizabeth.""
""No.""
""You're very welcome, Dr. Mason.""
""No.""
She glanced back at the woman. ""Your wife is getting on the erg.""
""Oh god,"" Mason called. ""Betsy, not that!""
—
A similar thing happened at other boathouses across the nation",". Women showed up, and some of the clubs encouraged them to join. But that's not to say every club did. Or that everyone who watched Elizabeth's show liked what she had to say.
""GODLESS HEETHEN!"" read a hastily scribbled picket sign emblazoned with Elizabeth's likeness and hoisted by a mean-looking woman just outside KCTV Studios.
It was Elizabeth's second parking lot of the morning, and like the first, it was fuller than usual.
""Picketers,"" Walter said, catching"
"Thirty. He's how I found out about Mad's 'Watch Your Parent at Work Day' visit. Seymour told me—""
Hearing his name, Six-Thirty got up and entered the office, sniffing the air. Walter Pine. Suffers from low self-esteem.
Eyes wide, Walter pressed himself back in his chair. The dog was huge. He took a short breath in, then turned his attention to his stack of mail, only half listening as Elizabeth droned on and on about what the thing could do—sit, stay, fetch, probably, god only knows. Dog people were always so relentlessly braggy, so ridiculously proud when it came to their dog's minor accomplishments. But her never-ending discourse gave him the time he needed to ponder how soon he could call Harriet Sloane and get her in on the lie so she could support the story from her end.
""What do you think? You've been wanting to try something new,"" Elizabeth was saying. ""Would it work?""
""Why not?"" he said agreeably, having no idea what he'd just agreed to.
","""Fantastic,"" she said. ""Then we'll start tomorrow?""
""Sounds great!"" he said.
—
""Hello,"" Elizabeth said the very next day. ""My name is Elizabeth Zott and this is Supper at Six. I'd like to introduce you to my dog, Six-Thirty. Say hello to everyone, Six-Thirty."" Six-Thirty cocked his head to the side and the audience laughed and clapped, and Walter, who'd only been informed ten minutes ago that not only was a dog in the building again, but that the haird"
"were like water. He stopped. All he had to do, he told himself, was play the game he liked least—fetch—while retrieving the scent he hated most—nitroglycerin. The idea nauseated him.
—
""What the heck is this?"" Seymour Browne said as he spied a ladies handbag, the handle damp, sitting on his security table just inside the door. ""Some lady must be worried sick."" He unsnapped the purse to look for identification, but as the bag yawned open, he took a sharp breath in and reached for the phone.
—
""Now stand with your arms crossed,"" a reporter suggested to Seymour as he put a new flashbulb in his camera. ""Look tough—like whoever did this messed with the wrong guy.""
Unbelievably, it was that same reporter—the one from the cemetery. Still trying to improve his journalistic odds, he'd recently installed an illegal police radio in his car and today it had finally paid off: someone had found a small bomb in a ladies handbag over at KCTV Studios.
He took notes as","Seymour explained that the bag had simply appeared on his table; he had no idea how it got there. He'd opened it to look for identification but instead found a bunch of flyers decrying Elizabeth Zott as a godless Communist and two sticks of dynamite bound together with wires so flimsy, the whole thing looked like a broken toy.
""But why in the world would someone want to bomb KCTV?"" the reporter asked. ""Don't you mostly do afternoon programming? Soap operas? Clown shows?""
""We have all sorts of shows"
"of the Supper at Six audience, Elizabeth was already onstage chopping through a large pile of greens. ""Many believe protein comes from meat, eggs, and fish,"" she was saying, ""but protein originates in plants, and plants are what the biggest, strongest animals in the world eat."" She held up a National Geographic magazine featuring a spread on elephants, then went on to explain, in excruciating detail, the metabolic process of the world's largest land animal, asking the camera to zoom in on a photograph of the elephant's feces.
""You can actually see the fiber,"" she said, tapping the photo.
Roth had seen the show a few times and had found it strangely entertaining, but now, as part of the audience, he found those around him—the audience was 98 percent women—as much a part of the story as Zott was. Everyone seemed to have come armed with a notebook and pencil; a few carried chemistry textbooks. They all paid strict attention like one is supposed to in college lecture halls or church but rarely does.
During one of the advertising breaks he turned","to the woman next to him. ""If you don't mind me asking,"" he said politely, showing his credentials, ""what is it that you like about the show?""
""Being taken seriously.""
""Not the recipes?""
She looked back incredulously. ""Sometimes I think,"" she said slowly, ""that if a man were to spend a day being a woman in America, he wouldn't make it past noon.""
The woman on the other side of him tapped his knee. ""Prepare for a revolt.""
—
After the show, he made"
"down in block letters. Meanwhile the photographer snapped shot after shot of Six-Thirty pressing a button that raised and lowered the fume hood.
""I wanted to bring you here,"" she said to Roth, ""because as I want your readers to understand, I'm not really a TV cooking show host. I'm a chemist. For a while, I was trying to solve one of the greatest chemical mysteries of our time.""
She went on to explain abiogenesis, her excitement evident as she used precise description to paint a full picture. She was very good at explaining, he realized, had a way of making even dull concepts seem exciting. He took detailed notes as she waved and pointed at various things in her lab, occasionally sharing with him test results and her interpretations, apologizing again for the malfunctioning centrifuge, explaining that a home cyclotron was out of the question, implying that current city zoning laws had kept her from installing some kind of radioactive device. ""Politicians don't make it easy, do they?"" she said. ""Nevertheless, the origin of life. That's what I was after.""
""But not","anymore?"" he asked.
""Not anymore,"" she said.
Roth twisted on his stool. He'd never had the remotest interest in science—people, that was his gig. But when it came to Elizabeth Zott, getting at who she was over what she did was proving impossible. He suspected there was one way in, but he'd been explicitly warned by Walter Pine not to go down that road—that if he did, the interview would end badly. Nevertheless, Roth decided to chance it. ""Tell me about Calvin Evans,"" he said.
—
"
"Obviously I'm a chemist, Mr. Roth,"" she said, ""which on the surface would explain why Calvin was interested in my research. But I've worked with plenty of other chemists and not a single one of them believed I belonged. Except for Calvin and one other."" She glowered. ""The other being Dr. Donatti, director of Chemistry at Hastings. He not only knew I belonged, he also knew I was onto something. The truth is, he stole my research. Published it and passed it off as his own.""
Roth's eyes widened.
""I quit the same day.""
""Why didn't you tell the publication?"" he said. ""Why didn't you demand credit?""
Elizabeth looked at Roth as if he lived on some other planet. ""I assume you're kidding.""
Roth felt a flush of shame. Of course. Who was going to take a woman's word over the male head of the entire department? If he was being honest with himself, he wasn't even sure he would have.
""I fell in love with Calvin,"" she was saying, ""because he was","intelligent and kind, but also because he was the very first man to take me seriously. Imagine if all men took women seriously. Education would change. The workforce would revolutionize. Marriage counselors would go out of business. Do you see my point?""
He did, but he really didn't want to. His wife had recently left him, saying that he didn't respect her job as a housewife and mother. But being a housewife and mother wasn't really a job, was it? More like a role. Anyway, she was gone.
""That's why"
"ever again. As she saw it, his death spawned a series of other failures: blindsided by Donatti's theft, she'd given up her research; determined to help her daughter fit in, she'd enrolled her in a school where she did not; worse, she'd become the very person she least wanted to be, a performer like her father. Oh, and also, she'd given Phil Lebensmal a heart attack. ""Although I don't actually consider that last one a failure,"" she said.
—
""What were you guys talking about in there?"" the photographer asked on the way to the airport. ""Did I miss anything?""
""Not a thing,"" Roth lied.
Before he'd gotten in the cab, Roth had already decided he wouldn't reveal what he'd learned. He would write his piece on deadline, to spec, and not a word over. He would write plenty but say nothing. He would tell about her, but not tell on her. In other words, he would meet his deadline, and in journalism, that is 99 percent of the law.
Despite what Elizabeth Zott","will tell you, Supper at Six is not just an introduction to chemistry, he wrote that day on the plane. It's a thirty-minute, five-day-a-week lesson in life. And not in who we are or what we're made of, but rather, who we're capable of becoming.
In lieu of any personal information, he wrote a two-thousand-word description of abiogenesis, followed by a five-hundred-word section on how the elephant metabolizes its food.
""This is not a story!"" his new"
"stopped abruptly, turning the vegetable over in her hands as if she wasn't at all satisfied. ""Let me rephrase. To guard against eggplant's tendency toward bitterness—"" She stopped again and exhaled loudly. Then she tossed the eggplant aside.
""Forget it,"" she said. ""Life is bitter enough."" She turned and opened a cupboard behind her, withdrawing all new ingredients. ""New plan,"" she said. ""We're making brownies.""
Madeline lay on her stomach in front of the television, her legs crossed in the air behind her. ""Looks like we're having brownies again tonight, Harriet. That's five days in a row.""
""I make brownies on my bad days,"" Elizabeth confessed. ""I'm not going to pretend that sucrose is an essential ingredient required for our well-being, but I personally feel better when I eat it. Now let's get started.""
—
""Mad,"" Harriet said over Elizabeth's voice as she applied fresh lipstick and fluffed her hair. ""I have to run out","for a bit, all right? Don't answer the door or the phone, and don't leave home. I'll be back before your mom gets here. Understand? Mad? Do you hear me?""
""What?""
""See you soon."" The door clicked shut behind her.
""Brownies are best when made from either a high-quality cocoa powder or unsweetened baking chocolate,"" Elizabeth continued. ""I prefer Dutch cocoa. It contains a high level of polyphenols, which, as you know, are reducing agents that protect the body against oxid"
"tree.""
""Terrible assignment,"" he said. ""Completely wrongheaded. I very much oppose homework assignments that tread on private family business—but no, I really didn't help at all. I wish I could have helped. Calvin Evans was a huge influence in my life—his work—well, it may sound odd seeing the line of work I'm in, but I was an admirer, a fan, even; Evans and I were actually—"" He stopped. ""Again, I'm so very sorry for your loss—I'm sure it hasn't been—""
Wakely could hear himself running on like a swollen river. The more he babbled the more Elizabeth Zott looked at him in a way that scared him.
""Where's Harriet?"" she asked, turning to Madeline.
""Errands.""
From the television, Elizabeth Zott said, ""I have time to take a question or two.""
""Are you really a chemist?"" someone asked. ""Because Life magazine said—""
""Yes, I am,"" she barked. ""Does anyone have a real question?""
","From her living room, Elizabeth looked panicked. ""Shut this off now,"" she said. But before she could reach the dial, a woman from the studio audience pried, ""Isn't it true that your daughter is illegitimate?""
Wakely took two steps toward the television and snapped it off himself. ""Ignore that, Mad,"" he said. ""The world is full of ignorance."" Then he glanced around as if he wanted to make sure he left nothing behind and said, ""I am so very sorry to have disturbed."" But as he placed his hand on the front"
". Rejected by science magazines ten times already? Really?
""I know,"" Madeline said, swiping her hand under her nose, ""but that's why I'm sad, Mom. Because you belong in a lab. But instead you make dinner on TV and…and…and it's because of me.""
""No,"" Elizabeth said gently. ""Not true. Every parent has to earn a living. It's part of being an adult.""
""But you're not in a lab specifically because of me—""
""Again, not true—""
""Yes, it is. Wakely's typist told me.""
Elizabeth's mouth dropped open.
""Jesus Christ,"" Wakely said, covering his face with his hands.
""What?"" Elizabeth said. ""Who is this typist of yours?""
""I think you might know her,"" Wakely said.
""Listen to me, Mad,"" Elizabeth said. ""Very closely. I'm still a chemist. A chemist on television.""
""No,"" Mad said sadly. ""You're not.""
Chapter ","39: Dear Sirs, Lessons in Chemistry
Chapter 39
Dear Sirs
It was two days earlier, and Miss Frask was on a roll. Usually she could type around 145 words per minute—fast by any standard—but the world's record was 216 words per minute, and today, Frask, who'd taken three diet pills with coffee, had a feeling she might break it. But just as she entered the home stretch, her fingers pounding the keys, a stopwatch ticking just off to the side, she heard"
"will,"" Frask promised, giving her a hug. But as soon as the door shut behind her, she ignored the child's instructions and opened the envelope. ""Holy hell,"" she fumed as she read Roth's latest. ""Zott really is the real deal.""
—
""Sirs,"" she typed ferociously, addressing the editors at Life magazine thirty seconds later. ""I read your ridiculous cover story on Elizabeth Zott and I think your fact-checker should be fired. I know Elizabeth Zott— I used to work with Elizabeth Zott—and I know, for a fact, that everything in this article is a lie. I also used to work with Dr. Donatti. I know what he did at Hastings and I have the documents to back it up.""
Her letter went on, listing Elizabeth's accomplishments as a chemist, most of which she discovered only after reading Roth's new article, while highlighting the injustices Zott had faced at Hastings. ""Donatti reappropriated her funding,"" she wrote, ""then fired her without cause. I know,"" she admitted, ""because I was part of it— a","sin for which I'm currently trying to atone by typing sermons for a living."" Then she went on to explain how later, Donatti not only stole Zott's research but lied to important investors. She finished, asserting that while she knew Life would never have the guts to print her letter, she felt she had to write it anyway.
It appeared in the very next issue.
—
""Elizabeth, read this!"" Harriet said excitedly, holding the latest copy of Life in her hands. ""Women from all over the country have written to Life"
"akely. I've read your letters. The ones you and Calvin wrote to each other. I'm sure they were private, but they were in his belongings and I read them. Years ago.""
Wakely turned to look at her. ""Evans kept them?"" He felt a sudden longing for his old friend.
""I don't know if you know this, but you're the reason he took the job at Hastings.""
""What?""
""You told him Commons had the best weather.""
""I did?""
""You know how Calvin felt about weather. He could have gone a million other places and made a lot more money, but he came here, to Commons. 'Best weather in the world.' I think that's how you phrased it.""
Wakely felt the weight of his flippant advice. Because of something he'd said, Evans had come to Commons, then died in Commons. ""But the weather is only good later in the day,"" he explained, as if he had to. ""After the morning fog burns off. I can't believe he moved here to row in the sun. There's no sun—not","when rowers row.""
""You don't have to tell me that.""
""I'm responsible,"" he said, horror-struck, fully recognizing the part he'd played in Calvin's premature death. ""It's all my fault.""
""No, no."" Elizabeth sighed. ""I'm the one who bought the leash.""
They sat together listening to Madeline sing along with the TV theme song playing in the background. A horse is a horse, of course, of course, and no one can talk to a horse of course, that is, of course"
"Elizabeth cried out in surprise, startling Six-Thirty, who accidentally pressed hard against the horn—repeatedly—which in turn woke up Madeline, then Amanda, then every other person in the neighborhood who'd made the mistake of going to bed early.
Elizabeth remained glued to the doorstep. ""I had no idea,"" she kept saying. ""How could I have had no idea? Am I that blind?""
Harriet and Walter looked at each other as if to confirm, well, yes.
""We'll tell you the whole story soon enough,"" Walter said. ""But why are you here? It's nine o'clock."" Elizabeth had shown up without an invitation, something she'd never done before. ""What's wrong?""
""Everything's fine,"" Elizabeth said. ""It's just that now I feel bad about my reason for being here. Your news is so positive and mine is—""
""What? What?""
""Actually,"" she said, as if amending her response on the spot. ""My news is positive, too.""
Walter waved his hands impatiently as if to push her along.","
""I've…I've decided to leave the show.""
""What?"" Walter gasped.
""Tomorrow,"" she added.
""No!"" Harriet said.
""I'm quitting,"" she repeated.
It was the tone in her voice, the kind that made it clear that even though hers was a snap decision, she would not be snapping back. Negotiation was futile; there was no use bringing up trivial matters like contracts or unmade fortunes or what was supposed to fill that space if she wasn't in it. Her decision was final,"
"uism of fame: that it was fleeting. The only Elizabeth Zott anyone was interested in was the one who'd worn an apron.
—
""You could always return to the show,"" Harriet said as Elizabeth came in through the door with Six-Thirty, her arms full of library books. ""You know Walter would put you back on today if you'd let him.""
""I know,"" she said, setting the books down, ""but I can't. At least the reruns are doing well. Coffee?"" she asked, lighting a Bunsen burner.
""I don't have time. I'm meeting with my attorney. But here,"" Harriet said, pulling little notes out of her apron pocket. ""Dr. Mason wants to talk about new uniforms for the women's team and—are you ready for this?—Hastings called. I almost hung up. Can you imagine? Hastings. They have a lot of nerve calling here.""
""Who was it?"" Elizabeth asked, trying to keep the worry out of her voice. For the last two and a half years, she'd been waiting for Hastings","to notice Calvin's boxes were missing.
""The head of Personnel. But don't worry. I told her to go to hell.""
""Her?""
Harriet shuffled through the messages. ""Here it is. A Miss Frask.""
""Frask isn't at Hastings,"" Elizabeth said, relieved. ""She was fired years ago. She types sermons for Wakely.""
""Interesting,"" Harriet said. ""Well, she claimed she's head of Personnel at Hastings.""
Elizabeth frowned."
"Love to,"" Elizabeth said, signing the cover. ""Good for you.""
""It's because of you, Miss Zott,"" the young woman said earnestly. ""Also, if it's not too much to ask, could you also autograph my magazine?""
""No,"" Elizabeth said. ""Life's dead to me.""
""Oh, sorry,"" the young woman said. ""I don't read Life. I meant your latest one."" She held out a thick, slick publication.
Elizabeth looked down, shocked to see her face staring back at her.
""Why Their Minds Matter"" read the cover of Vogue.
—
As they clipped down the hallway, their heels in sharp contrast to the muffled sounds of generators and cooling fans coming from the other laboratories, Frask informed Elizabeth that they were meeting in Calvin's old lab.
""Why there?"" Elizabeth said.
""The fat cat insisted.""
—
""It's a pleasure, Miss Zott,"" Wilson said, unfurling his long limbs from the stool. He reached his hand out as Elizabeth took inventory: carefully cut gray","hair, sage-colored eyes, pin-striped woolen suit. Six-Thirty, too, gave him a thorough sniff, then turned to Elizabeth. All clear.
""I've been wanting to meet you for a very long time,"" Wilson was saying. ""We appreciate your willingness to come in on such short notice.""
""We?"" Elizabeth asked, surprised.
""He means me,"" a fiftyish woman said as she emerged from the lab's supply cabinet with a clipboard. She had the kind of hair that had once been blond but was slowly surrendering to"
"the Parker Foundation had recently acquired a majority share in Hastings. It was Frask's letter in Life magazine, Wilson said, that had prompted them to take a closer look—blah, blah, blah—malfeasance—blah, blah, blah—decided to take the whole place over—Donatti could barely listen. Wasn't this Calvin Evans's old lab? From somewhere far off in the distance, he heard Wilson droning on about ""sloppy management,"" ""faked test results,"" ""plagiarism."" God, he needed a drink.
""We're making some cuts,"" Frask said.
""What do you mean we?"" Donatti said, snapping back.
""I'm making some cuts,"" Frask said.
""You're a secretary,"" Donatti exhaled, as if he were tired of this charade. ""Fired, remember?""
""Frask is our new head of Personnel,"" Wilson informed him. ""We've asked her to find a new director of Chemistry.""
""But I'm the head of Chemistry,"" Donatti reminded him.
""We've decided","to offer the job to someone else,"" Avery Parker said. She nodded at Elizabeth.
Elizabeth, surprised, took a step back.
""Out of the question!"" thundered Donatti.
""I wasn't really asking a question,"" Avery Parker said, the termination notice hanging limp in her hand. ""But if you'd like, we could leave your employment status up to someone who really knows your work."" For the second time, she tilted her head in Elizabeth's direction.
All eyes turned to Elizabeth, but she didn't seem to notice"
"ers of your work.""
Elizabeth searched the woman's face for signs of deceit. ""Look,"" she said in a calmer voice. ""I don't have an issue with you. It's Wilson. How long have you known him?""
""We've worked together for nearly thirty years, so I'd say I know him very well.""
""Does he have children?""
She gave Elizabeth a peculiar look. ""I'm not sure that's any of your business,"" she said. ""But no.""
""You're sure.""
""Of course I'm sure. He's my lawyer—this is my foundation, Miss Zott, but he's the face of it.""
""And why is that?"" Elizabeth pressed.
Avery Parker looked at her, unblinking. ""I'm amazed you have to ask. I may have considerable assets, but like most women in the world, my hands are tied. I can't even write a check unless Wilson cosigns.""
""How can that be? It's the Parker Foundation,"" Elizabeth pointed out. ""Not the Wilson Foundation.""
Parker snorted. ""Yes, a foundation","I inherited with the proviso that my husband make all the financial decisions. As I was unmarried at the time, the board appointed Wilson as trustee. As I'm still unmarried, Wilson continues to hold the reins. You're not the only one who's fought a losing battle, Miss Zott,"" she said as she stood up, tugging hard on her suit jacket. ""Although I'm lucky: Wilson's a decent man.""
—
She turned and walked away as Elizabeth asked another question, but instead of responding, Avery Parker ignored her"
"t you go get him?""
""I did,"" Avery Parker said. ""Or rather, I sent Wilson. I'm ashamed to admit I wasn't brave enough to go myself."" She got up and walked the length of the worktable. ""You need to understand. I'd long ago accepted that my child was dead. Now to suddenly learn he was alive? I was afraid to get my hopes up. Like Calvin, I too have been a target for countless scams, including from dozens of people claiming to be my so-called relatives. So I sent Wilson,"" she repeated, looking down at the floor as if reviewing this decision for the fiftieth time. ""I sent him to All Saints the very next day.""
The vacuum pump started a new cycle, and with it a hissing sound filled the laboratory.
""And—"" Elizabeth prodded.
""And,"" Avery said, ""the bishop informed Wilson that Calvin was…"" She hesitated.
""Was what?"" Elizabeth urged. ""What?""
The older woman's face sagged. ""Dead.""
Elizabeth sat back, floored. The","home needed money, the bishop saw an opportunity, there was a memorial fund. Facts came pouring out of the woman in a dull, lifeless rush.
""Have you ever lost a family member?"" Avery suddenly asked in a flat voice.
""My brother.""
""Illness?""
""Suicide.""
""Oh god,"" she said. ""So you know what it is to feel responsible for someone's death.""
Elizabeth tensed. The words fit snugly, like laces knotted twice. ""But you didn't kill Calvin,"" she said"
"did have a plan to meet you without Donatti's knowledge. In fact, he'd booked a flight. But then…"" Her voice trailed off.
""What?""
""But then Calvin died,"" she said. ""And your work seemed to die with it.""
Elizabeth looked as if she'd been slapped. ""Miss Parker, I was fired.""
Avery Parker sighed. ""I know that now, thanks to Miss Frask. But at the time I thought you might be trying to move on. You and Calvin never married. I assumed the feelings between you and my son hadn't been mutual. Everyone said he was a very difficult man—that he held grudges. Obviously, I had no idea you were pregnant. You were quoted in the LA Times obituary as saying you barely knew him."" She took a deep breath in. ""By the way, I was there. At his funeral.""
Elizabeth's eyes widened.
""Wilson and I stood a few grave sites over. I'd come to bury him for the final time, and to speak with you. But before I could summon the courage",", you left. Walked away before the service was even over."" She dropped her head in her hands, tears spilling. ""As much as I'd wanted to believe someone had loved my son…""
With those words, Elizabeth slumped beneath the unrelenting burden of misunderstanding. ""I did love your son, Miss Parker!"" she cried. ""With all my heart. I still do."" She glanced up at the lab where they'd first met, her face flattened by grief. ""Calvin Evans was the best thing that ever happened to me,"" she choked."
"
""It is,"" Avery Parker said. ""It finally is.""
""Thank god,"" he said, putting his hand to his chest. ""In that case, as much as I hate to bring up business, there's a lot that needs your attention, Avery, before we leave tomorrow.""
""I'll be right there.""
""You're leaving already?"" Elizabeth asked, surprised, as Wilson shut the door behind him.
""I'm afraid I must,"" Avery said. ""As I mentioned earlier, I wasn't really planning on telling you any of this—not before we had a chance to get to know each other."" Then she added hopefully, ""But we'll be back soon, I promise.""
""Let's say supper at six, then,"" Elizabeth said, not wanting her to go. ""The home lab. Everyone—you, Wilson, Mad, Sixty-Thirty, me, Harriet, Walter. You'll need to meet Wakely and Mason at some point, too. The whole family.""
Avery Parker, her face suddenly familiar with Calvin's smile, turned back and took Elizabeth's hands in her own.","""The whole family,"" she said.
—
As the door closed behind them, Elizabeth bent down and took Six-Thirty's head in her hands. ""Tell me. How soon did you know?""
At two forty-one, he wanted to say. Which is what I plan to call her.
But instead he turned and jumped up on the opposite counter and grabbed a fresh notebook. Removing the pencil from her hair, she took it from him, then opened to the first page.
""Abiogenesis,"" she said. ""Let's get started."""
