prefix,suffix
"?"" I thought she'd say Rose, but no. She was scared to go away. Afraid they would brainwash her in this place. Afraid nobody there would understand her, she said. What she really meant was, nobody would know what she'd always been: queen bee, Emmy Peggot.""You'll rock the house,"" I said. ""You will rule rehab.""

But I didn't really know. Here, all we can ever be is everything we've been. I came from a junkie mom and foster care, briefly a star, to some degree famous because of all that. Quick to burn out, right on schedule. Emmy grew up in Knoxville and moved back here out of the blue, but she landed in Lee County High with the full pedigree. Daughter of Peggots, homecoming royalty. In Asheville she might just be a pale, conceited girl with an air of broken beauty.I remembered to give her the snake bracelet. She cupped her hands and dropped it from one to the other, staring at it like lost treasure. ""I wondered what happened to that.""

I","left Rose out of this. ""I never got why you kept wearing it.""

She looked at me, surprised. Then leaned over, unzipped her little leather boot, and fastened it around her ankle.""It's junk jewelry,"" I said. ""June gave us five dollars to spend in that gift shop, and I probably got change back. Which I probably pocketed.""

""Pocketed to take home to your mom.""

""Well yeah. To buy her cigarettes and Mello Yello.""

""And you wonder"
"Demon. We knew.""

""You asked for nothing,"" I said. ""Jesus. You can't think that.""

""I know.""

""This was done to you. To you and Coach both."" Words I'd been hearing.""I know.""

She got a little wobbly, and I thought she might fall apart but she didn't. She sat on the bed talking through what she'd have to do, starting tomorrow. Money to repay, shit to sort out. Lawyers. She looked like a kid, curled against the headboard in her white stretch pj's, twirling a strand of her hair around one finger, talking like the head of the house. All I could think of was little Angus bearing those Hellboy eyes on her, all her life. Growing her skin of leather.I told her to push the heavy chest of drawers against the door after I left. And waited to be sure she did.



56




It was April, not quite a year after Vester, and it happened the way I knew it would. I came home and","found her. Early evening, not yet dark. Damn April to hell, I could be done with that one. November also. Birthdays, Christmas, dogwoods and redbuds, even football season. Live long enough, and all things you ever loved can turn around to scorch you blind. The wonder is that you could start life with nothing, end with nothing, and lose so much in between.I almost didn't feel anything at first, cleaning her up like I'd done so many times, getting her decent. And then the house, cleaning up her mess and her kit"
"drawings Neckbones, and asked if I could save them. Tommy said this was a dark inclination on my part, but he let me.



The day everything happened, the hitting bottom as it's known in our circles, came in June. One of those hot, rainy days where you feel like you're breathing your own breath out of a paper bag. But weather was not the worst of that day's evils. I'm pointing my finger now at Rose Dartell. Running into her that day would put the nail in the coffin. I'd give anything to have stayed home. If wishes were horses, like they say. We'd all have different shit to shovel.Maggot and I were at the famous Woodway crack house where Swap-Out was still living with some other guys. People came and went through there like barn cats, you didn't always bother with names. Maggot needed to get hooked up. For my own part I was okay, I'd scored a pity bottle of oxy off of Thelma at the funeral and had multiplied the investment. Pain clinic, first Friday of","the month: loaves and fishes. But I drove Maggot over to Woodway and made the effort to be social. Had a chat with Swap-Out, asked if he still had any doings with Mr. Golly, which he didn't, too bad. That man had a place in my heart. Then Maggot and the other crackheads got to the part of ring-around-the-rosy where they all fall down, and I went and sat outside, deeply cooked and making the best of it. Breathing the halitosis of summer, basking in the sick"
"The car felt like a fishbowl we could drown in. We got to the porch and somebody let us in.Rose had said the house of ""some lady,"" and I'd thought, housedress, rent check. Nope. Her name was Temple, total and complete hotcake. Short shorts, long blond hair. No love lost between her and Rose, that was plain to see. But she made over us guys like rescue pups, went and got towels, made hot coffee, set us up in the living room with her bong that was a hippie pottery type of thing. It turned out she made these herself. Interesting lady, interesting house. Big old place, not a whole lot of furniture. Maybe they'd just moved in together. I thought of the Emmy wreckage, and wondered how long he'd take to chew this pretty girl up and spit her out. She and Rose discussed something in code which obviously was drug business, and Temple said he wasn't there, he'd gone out driving with Big Bear Howe and some other guys. She hadn't gone with them because it was boring as hell, those boys","never talked about a thing other than football. And I thought, Huh, maybe there's hope for this one. She said Fast Forward was still catching up with his homeboys since moving back to Generals territory. They'd gone over to this place on the river they always liked to go, Devil's Bathtub.My stomach did a somersault over those words. Over behind the bong, Hammer's eyebrows went high, late to the party but finally catching on to who we were discussing. Rose said it was a hell of a day"
"butt-wide track in the damn cliff face above the roaring creek. Then it took me a second to understand this was it, I was there. Maggot was sitting on the bank ahead of me, rocking, holding his big wet shirt-wrapped head in his hands. Hammer was screaming. Standing on a rock with the water roaring around him like some type of Moses shit, the rifle still slung over his shoulder aimed at the sky, not a person, thank God. But Hammer himself was cocked, ready to go off. I saw nobody else around, no Big Bear, no Fast Forward, and couldn't get why he was screaming his lungs out at this roaring bathtub of hell. Of all the tubs I'd feared in my day, none came close. This was a giant round hole carved out of smooth rock, maybe forty feet across, with water pouring in. A long, high waterfall at the back end was spraying at us full blast down a long stone chute like a freaking waterslide. But water also flooded in from the sides and roiled around in","the hole like a giant washing machine. A rope swing dangled above the roar, suggesting happier times where this was a place to swim. Right now you wouldn't wish it on your dirty clothes. And into that madness, Hammer was pouring all the hate he could get out of his lungs, Fucking asshole you're not good enough to touch a hair on her head you don't deserve to breathe the same air you fucking animal.The animal was Fast Forward. It took me that long to work out there was a waterfall"
"say who got the call, but Rose Dartell was waiting beside the Lariat to see him come down the trail. She went crazy and threw herself on the men she thought were carrying him, but they actually had Hammer. The bodies were well wrapped up.Rose seemed not to realize one of the stretchers was me. My face wasn't covered but they had a thermal blanket over me, so I passed for a body. The first responder that carried my head end was named Nathan. Rock-solid guy, talked me down from the spookiness of being strapped in like that, levitating over rocky ground and roaring water. Embarrassing. I wasn't technically injured, just a lot worse for wear. They had two ambulances, and Nathan said I was going into one of them, period. They were duty bound to send me to the hospital and get me treated for exposure. I didn't know what all that entailed. I definitely had been exposed to some shit.Both bodies went in the other ambulance. Different timetables, no rush on those guys. So Hammer had to take his last ride with the bast","ard that stole his woman and ruined his life. I was sick over that, and shaken up, and trying to get my keys to somebody that could drive my Impala out of there. That was the point where Rose figured out I was body number three and came at me, screaming while they were loading me into the ambulance. Banging her flat hands on the windows after I was inside. They had to pull her off the vehicle.Maggot rode with me in the ambulance, both of us shaking hard, coming down from our different places. He slipped me a Xanax"
"had the habit of leaving the TV on all the time, ever since Mr. Peg died, for the company she said, and I got used to that. But after Devil's Bathtub, everything changed. The house was full of people, and the TV drone made my skin crawl, for the random weirdness of a perky voice in the living room plugging Tokyopop and cucumber-scented shaving cream. Ronald Reagan's funeral, Jesus. They showed bird's-eye views of the crowded streets, a million people boohooing over this famous old prune that lived a whole lot of years past firing on any or all of his pistons. More years than he needed, is what I'm saying. Salt in our wounds. Just a weird mix, TV and real life. Two or more women are sobbing their guts out at the kitchen table, while Everett sprawls on the couch watching the US Open. Like golf is even a watchable sport, that anybody we know has ever played.A major topic among the women was Emmy. With half of them saying she needed to be told. Meaning: That girl","needs to feel good and sick over leaving Hammer such a mess. The ringleaders here being the Jay Ann and Ruby branch that spent years telling Hammer to give up his hopeless quest, Emmy was never going to have him. And then, after the shortest romance of all times, were never forgiving her for walking away and busting the guy's heart. They wanted payback. I thought about what Rose said, wanting to see the rest of us hurt, because she was hurting. You have to wonder how much of the whole world's turning is fueled by that very fire"
"cars and pickups backed up on 58. Next in line behind us, our neighbors: Scott County, Russell, Tazewell. Half of Kentucky. Leaving behind empty houses, unharvested fields, half-full beer cans, the squeaky front porch rockers going quiet. Unmilked cows lowing in the pastures, dogs standing forlorn in yards under the maples, watching the masters flee from the spoiled paradise where the world's evils all got sent to roost.I told her I would think about it. She had to know I was lying.



60




I packed up that same afternoon. The earthly goods were down to a couple of boxes now, I've known homeless guys that had less. Shirts, a spare pair of shoes. Football trophies won by a shiny kid with two excellent knees. I threw those out. I kept the notebooks and art supplies that filled up one whole box, and it weighed on my conscience. I'd been hiding from Tommy. My only real valuables were in bottles, stashed in","an old leather shaving case that used to be Mr. Peg's. Maggot had taken it for his stash, then at some point it became mine. I rarely thought twice about using Mr. Peg's nice case for pharmaceutical purposes, but from time to time I felt his eyes on me, seeing the waste of flesh I'd become. Now being one of those times. Maggot was asleep or dipped off. I punched him in the shoulder to tell him I was checking out.He rolled off the bed onto the floor, a surprisingly smooth move, and lay"
". Another itch I hadn't felt in an age.I set no land speed records. The sun got low, running me up against the wire on to-be-decided. I wasn't getting to the top of the cliffs. Not this day. That original asshole, the body, took over then, harping on getting me through a night. Not even asking, did I want to do that. Just the gripes, no water or food or roof over my head. In dire need of a piss. The last was easily taken care of. The rest was yet to kill me. I'd known sketchy shelter, and had logged enough hours hungry to be licensed as a professional. Ain't no hill for a climber, I thought, trudging up an ass-kick of switchbacks that knocked the wind out of me. The trail wound above the trees to a gravel slope, and then the Sand Cave. Dark and cool under a wide arch, seriously big. You could set a single-wide in there. Evidence of previous escapades here and yonder littered the sandy floor.If I were a Boy Scout, I","'d have known how to make a campfire. I'd have thought to bring a can of beans for dinner. And a can opener. Water. Being an ignorant juvenile delinquent with little or no will to live, I had none of the above. The person I felt watching me now was Angus. Not like Mr. Peg, earlier, I knew she wasn't really there. But I told her to shut up, and she laughed some more. That was it, the one place I'd like to be: talking to Angus. Dopey, tougher than"
"dead in front of his eyes, not just overseas. Plus the no-legs. Gizmo, for his part, had been in a car that wrapped itself around a family of five, turning them into a family of one. Gizmo's girlfriend, the only girl he'd ever dated and hoped to marry, left her good looks on the windshield and was doing time. She was driving because they had a fight and he'd deliberately crunked out, so. Lots to live with there. And Viking had lost something still more unexpected, his ears. He was tall and broad as a tree trunk and about that deaf. Thanks to oxy. He said it starts as a ringing, then one day you wake up to find the ringing is all you've got left. We all had the ringing. This fact was sobering in every regard. Viking wore hearing aids the color of dirty pink crayons and was impressive in that he still talked pretty well, just way too loud, and caught a lot of what you said if you spoke to him face-on. Doctors had told him it might come back if he stayed sober",", and this was his higher power. He had a baby back in Bell County. He'd never heard her say ""Daddy.""

Viking and Gizmo both worked in a warehouse, where they shouldered the yoke of labor like good-natured mules. No questions to ask or answer, and at least one of them was unbothered by the all-day whine of the forklifts. They were allowed to smoke on the job. It's the one addiction they let us keep, don't ask me why. Maybe because it won't"
"els and playing penny poker, listening to two Kentucky boys tell Tennessee jokes that you grew up telling as Kentucky jokes. Listening to hair-raising tales of the hood, in a language you wish had subtitles. I spent a lot of time at the library.The main librarian at our branch was Lyra. Not your father's Oldsmobile. She had cherry-red hair with short, straight bangs, and a full sleeve tattoo representing the book of Moby-Dick. Sinking schooner, curling waves, wrathful whale. She wore shorts, spiderweb tights and motorcycle boots in all weather. Deadpan flirt. I hadn't been laid since Dori, not even once. It's a level of death, knowing another body that well, that's touched every part of yours, thinking about it now cold in the ground. Some days, that killed me. Others, I felt nothing. Sex was just a vague and troublesome part of the feverish life I'd put on the other side of a glass wall. The counselors warn you this may be the case, and advise","against romantic involvements till you're on solid ground with your recovery. Triple underlined, if you're a young man with multiple mommy issues and a thing for hot-mess rescue cases that are doomed to suck you under. Lyra seemed pretty solid, but I knew me and involvements. I couldn't poke a stick at that beast without getting swallowed alive. This one came to work with weed on her breath and seemed in every sense a party girl. I opted not to find out.We found other ways to share. She liked books obviously and pointed quite"
"age labor. Before the redneck miner wars, the coal land grabs, the timber land grabs. Whiskey Rebellion: an actual war. George Washington marched the US Army on our people for refusing to pay tax on corn liquor. Which they weren't even selling for money, mainly just making for neighborly entertainment. How do you get tax money out of moonshine? Answer: You and what army. It goes a ways to explaining people's feelings about taxes and guns.Tommy said the world was waiting for a graphic novel about the history of these wars. I told him the world could hold its horses then, because I didn't have the foggiest idea how to do that. Then went to bed, woke up, and started drawing it. He fed me story lines like kindling on a fire. I wanted to call it Hillbilly Wars, but he said no, people would think the usual cornball nonsense, hill folk shooting each other. Plus he pointed out there were other land-type people in the boat with us. The Cherokees that got kicked off their land. All the other tribes, same. Black","people after they were freed up, wanting their own farms but getting no end of grief for it, till they gave up and went to the city.Surprisingly, Angus was all over this. I'd been trying to get her interested in comics for an age. Then in college she discovers graphic novels like she invented them. Always sending me the latest one she's crazy about. Not your run-of-the-mill sci-fi and crime, this girl was into dark. Jewish mice in the Nazi concentration camps. Kids growing up in a"
"try to sell me dope, unless they loved me and gave it to me for free. Everything about that place was a trigger. Yard lines, goalposts, the chutes that were my superpower. The place where I'd made and lost my fortune.I passed kudzu valley and the Powell River and the mountain that doesn't really look like a face. All of it a little homely in the dead of winter, but in that ugly-duckling way that you knew would turn around. The caboose in front of the middle school, the bric-a-brac mammaw yards. I saw people on porches, but my eyes shied away as they'd learned to do. Saving my juice. If it had been July, my heart already would have cracked for the beauty. As it was, I might die of loneliness. How could I be here with all these familiar things but not the people that looked me in the eye and called me brother, or God love ya, or You're that one, or Honey I remember you from the feed store. To be here was to be known. If Lee County isn't that, it's nothing",".Annie's house was no trouble to find. I was a little surprised every time the Beretta took a turn the right way, like it was the Impala and not me that had known these roads blindfolded. I knocked on the blue front door, and heard Hazel Dickens running around in there yapping. Nobody came. I opened the door and yelled hello. Hazel Dickens sat down and looked at me. I closed the door and knocked again. All this before I saw the note stuck to the doorbell: Gone to the hospital, sorry. Might be a false"
"une hated to run off, as usual, but did. I got in the Beretta and sat with my hands on the wheel a good five minutes before it decided where to go. Murder Valley.



My grandmother and Mr. Dick couldn't get over it. Me! Showing up! Bygones definitely bygones, as far as failures to apply myself. Reaching the height of six foot four evidently gave me a pass on all previous sins. She kept saying she hadn't thought I could look any more like my father, but look at me now. Mr. Dick for his part had the hots for my car. He wheeled himself all the way around it, looking it up one side and down the other, saying ""It's blue!"" They invited me to dinner and asked if I was aiming to move in. I said just visiting, but thanks all the same.I whiled away the day looking at Mr. Dick's newest kite and being handy. Got up on a ladder and cleaned their gutters. Unjammed a casement window that had been stuck open since August. Not the tight ship of its former days, that","house. Miss Betsy told me Jane Ellen had graduated, and Mr. Dick winked at me, so I knew what that meant. By getting married. I wondered who did their driving. Dinner took forever because it was all on Miss Betsy and she was slowing down. The legs looking more than ever like bags of walnuts in stockings. A stool by the cookstove so she could stir sitting down. I know pain if I see it.At dinner they wanted to hear about the book I was writing. I was floored. How did they know about that? Ang"
"aloud: Woodie Guthrie Amato Armstrong. Seven pounds, one ounce, twenty-two inches.""Seriously."" Her mouth shifted completely to one side, my favorite of all her smirks. I'd borrowed it for my character Bernie. If Angus noticed, she never said. ""Are they too old to know what that's going to be like, a little boy going to school with the name Woodie?""

""I wouldn't worry about it,"" I said. ""By age five he'll be going by something else.""

""Like Hard-On.""

""Exactly.""

Another pause. We were a cold engine, not perfectly hitting.""Nice hat.""

She pulled it off and looked at it. ""Right? I bought it off a guy on the street in Nashville."" Set free, her hair sprang into action, somehow girlier than it used to be. We were standing in the exact places where we'd first met. I felt reckless, like setting something on fire for real.""Remember the first day I came here? And thought you were a boy?""

The smirk shifted. ""Angus",", 'like the cattle.'""

""Why?""

""Why what?""

""Why did you let me go on like that, the whole day? You could have just said.""

She stopped smiling. ""Late in the day to start asking now.""

I sensed myself picking a fight. The kind that helps you break up with somebody, evidently. ""Right. I forget these things. How you always have to be queen of all the bees.""

The gray eyes went through several changes of weather before they settled. ""Can you not think at all about how that"
"that?""

""Believe it or not, with my amazingly advanced degree, I don't know. It's one of these things you pick up. I went to New Orleans a few times with friends.""

There he was, the friend. ""And you're saying it's worth the wait? Because I'm saying Mrs. Peggot used to cook them in soup at Christmas, and I was not a fan.""

""This is nothing like that. At the beach they're fresh. You crack them open and drink them right off the shell. Raw. Technically I guess still alive.""

""And that's a good thing?""

""You won't believe how good. It's like kissing the ocean. Demon."" She leaned forward so I could see her face, and drilled those bad-girl eyes into me with a look that threatened my perfect driving record. ""And it's kissing you back.""

Oh my Lord. The girl has set her cap. Not my sister.We talked the whole way through the Shenandoah Valley. The end of the day grew long on the hills, then the dark pulled in close around","us. Snowflakes looped and glared in the headlights like off-season lightning bugs. Ridiculous nut that I'd been to crack. I drove left-handed with my right arm resting on her seat back, running my thumb over the little hairs on the back of her neck. The trip itself, just the getting there, possibly the best part of my life so far.That's where we are. Well past the Christiansburg exit. Past Richmond, and still pointed east. Headed for the one big thing I know is not going to swallow me alive."
