prefix,suffix
"""proof of God."" As a child, when Mariamma spun herself around like a dervish, she'd become dizzy when she stopped. That was because the fluid in the labyrinth, in those circular canals, was still swirling, telling her brain that she was turning, even though her eyes said she wasn't. The conflicting signals made her stagger like a drunkard and even want to throw up. Spinning like a dervish wasn't a game Lenin or her father could ever be persuaded to play. They already lived with conflicting signals.
Since her father got unreliable signals or no signals from his labyrinths, he must have compensated for this deficiency quite unconsciously by relying heavily on his eyes to see the ground, to find the horizon. He also relied on sensation in his feet, telling him his feet were on the ground. In the dark when he couldn't see well, couldn't see the horizon, or whenever his feet were in water and had nothing to push against, he was lost.
Dr. Das said that a new advance, not yet routine—computed axial tomography",", or CAT scan—allowed incredible cross-sectional images of the brain. Acoustic neuromas as small as her father's could be diagnosed early in life. But, he said, even if her father's tumor had been diagnosed in the last year, unless it was causing him major symptoms like facial paralysis, or headache and vomiting from raised pressure in the brain, no one would consider surgery. That's because the operation is formidable and risky, and reserved for bigger tumors. For the latter, neurosurgeons would make an"
"emergency caesarean section at midnight for a baby in distress. Her night nurse gets weak-kneed the moment they enter the theater and has to sit in a corner. Mariamma turns to Joppan (who is there because Raghavan has standing orders to fetch him anytime he summons the doctor after dark or risk his wrath). With minimal instruction, Joppan calmly and competently drops ether on the gauze mask. Mariamma, operating alone, hauls the baby out. Only when she hears its shrill cry does her tension vanish. The night nurse is at least capable of receiving the baby in her lap. Mariamma closes the uterus, then muscle and skin. Joppan's awestruck expression has changed to a silly grin by the time she's put in the last stitch. ""You breathe more of that ether,"" she says with mock severity, ""and Ammini will think you were at the toddy shop."" He's still euphoric as he escorts her back. ""Molay, what you just did . . . I have no words for it",". Imagine if Podi had stayed in school. Or if I had stayed. We were smart, but we weren't smart enough to understand how important it was to study, were we?""
""Don't say that. You're what makes Parambil thrive. You put our relatives to shame. And Podi and her husband are making good money—""
He shakes his head. ""Not the same thing. Anyway, I'm so proud of you, molay.""
She's still glowing from his words when her head hits the pillow.
But every visit"
"we understand how it's inherited, we might for example ensure that a boy and a girl who are both unknowingly carrying this trait don't get married. Too many have suffered and died from the Condition. It's the reason I'm going to specialize in neurosurgery. To prevent it, or else to treat it earlier. This is my life's mission.""
He studies her warily. Then he surprises her. ""Why not? I plan to retire end of this year, so why not? It's a worthy cause. But not till then."" He gathers his matchbox and cigarettes. ""Two things I want to tell you before I go. Firstly, my job is to make alliances, to reduce impediments. I always know more than I choose to reveal about both parties. Don't misunderstand. I'll never suggest a match that is detrimental. I won't hide madness or mental retardation or epilepsy. But molay, remember this—another rule, if you like, though I'm only telling you: Every family has secrets, but not all secrets are meant to dece","ive. What defines a family is not blood, molay, but the secrets they share. So, your task won't be easy.""
He has his foot on the pedal when Mariamma says, ""Wait, you said two things. What's the second?""
""Set a date, Mariamma,"" he says, smiling. ""Even if it's five years from now. Set a date.""
The next evening, Mariamma returns home from Triple Yem after an exceptionally long day. Under the pedestrian bridge, the water moves lazily. The hibis"
"ied in rock, this manifestation of her mother has a permanence like nothing else in Mariamma's life; in her unmoving pose she expresses the patience of nature, of time measured in centuries instead of minutes and hours. Mariamma sits there for a long time.
""The Condition . . . it's just life, isn't it, Amma?"" she says, speaking to the Stone Woman. ""Maybe I'm not looking to solve the mystery of the Condition or the mystery of why I'm on this earth. Mystery is the nature of life. I am the Condition. Maybe it isn't the workings of Appa's mind that I'm after, the clues to an inherited disease. I think, Amma, that it's really you I'm looking for.""
For Mariamma, the empty bench outside her clinic that morning feels too good to be true. Dr. T. T. Kesavan, LMP, is her new colleague. ""T.T."" screens the outpatients and sends her only those with significant complaints. Soon her empty bench will fill up, but at least she's no","longer hopelessly behind before she starts.
Inside her office she's startled by a very dark, barefoot man in khaki shorts and shirt, seated on the stool beside her desk and grinning at her. He has a faint Nepalese shade to his features despite his dark complexion, and a similar ageless quality to his face; only the gray eyebrows and his gray mop of hair suggest he's well over sixty.
""Good morning, Doctor,"" he says in English, springing to his feet. ""Doctor ask C"
"draws a second line, perpendicular to the first, heading to Lenin's right ear. She marks an X three centimeters along this second line.
""Removing fluid from one ventricle will empty both, since they're connected. I chose the right to avoid the speech center in the left hemisphere. In case you're wondering.""
""I should have been,"" Digby says.
The trephine Mariamma brought will make too big a hole. After conferring, Digby brings out the twist drill he uses for long bones. She injects local anesthetic into the skin and down to the skull at the X. With a scalpel she makes a small but deep cut down to the bone. Since he's familiar with the instrument, Digby operates the twist drill. When he feels it punch through the outer table of skull, Mariamma takes over with a rongeur to nibble at the bone till they can see the glistening membrane that covers the brain. Even through that tiny hole, the membrane bulges out, the brain seeking relief from the pressure. Digby sees Mariamma flinch",": this brain belongs to someone she cares for.
She picks up the spinal tap needle. It is long and hollow with a removable inner stylet. Earlier, she'd marked the shaft seven centimeters back from the needle tip. She clamps a hemostat to the needle hub and hands Digby the hemostat. ""Stand directly in front of him, Digby, and hold the hemostat. I'll be standing at his side. You must keep me pointing at the inside of the eye from your perspective. I'll be aiming for"
"a medieval monastery. The paving stones underfoot are etched by the moss pushing up in the gaps. In the shadows of the cloister, a leper in white stands against a pillar. She is so still that, for a moment, Mariamma mistakes her for a statue . . . until the pallu of her sari, drawn over her head, stirs in the breeze. The leper cocks one ear to the sound of their footsteps in the manner of the sightless. Mariamma shudders involuntarily, not because of the woman's grotesque features, but because the object she took to be lifeless came alive.
When this nightmare with Lenin is over, she'll write to Uma Ramasamy about this leprosarium and its living patients, such a contrast to the formalin-preserved human remnants over which she labored. She's tempted to tell Digby about Uma and their shared interest in this disease he's given himself to, his life sentence. That fortuitous assignment with Uma led her to finding the cause of the Condition, led her to Lenin. But such thoughts are","indulgent. There are pressing issues to discuss.
""Digby, I think the Condition does more than produce acoustic neuromas. My theory is that it also affects personality, makes them eccentric. It's responsible for Lenin's . . . recklessness, the stupid path he took. And his stubbornness now.""
""Well, it'd be a good argument before a judge, if he surrenders,"" Digby says. ""Might shorten his time in the clink.""
""I heard of this Naxalite woman serving a life sentence,"""
"surgery. In time I'd like to send someone to train with him."" He smiles, rising. ""Who knows, maybe that's God's plan for you, Mariamma. Let's see. Let's pray about it.""
Big Ammachi would have loved this man, relished his words. God had answered her grandmother's prayer: heal the Condition or send someone who can.
The chief says, ""By the way, DSP Rajan of our local police talked to me. I've given him my assurance that Lenin won't be going anywhere. I know you'll help me keep my word.""
In the recovery room, Lenin's face is puffy and swollen. His eyelids flutter, and he retches from the anesthetic. He's restless. She dabs Vaseline onto his parched lips, and wonders: Did time expand for him again, as it did after his seizure? Did the four hours of surgery feel like four years? Without this tumor that defined his whole life, will he be the old familiar Lenin or somebody new? She spoons ice ch","ips past his lips, murmuring soothing words. He comes awake, his eyes unfocused at first. ""Mariamma!"" It is barely audible. She feels a fist unclench in her chest—it's been there ever since Digby showed up at Triple Yem, a lifetime ago.
The next day, Lenin is on the regular ward. He's weak but all his limbs are working, his speech and memory are intact—no damage to anything but the tumor, as far as they can tell. Mariamma feeds him, holds"
". If only she'd come home more often.
She strokes the cover of the notebook. This is all she has left of him—his thoughts. The only notebook that's missing is at the bottom of a lake, one artifact among many in a terrible tragedy. She might never know why he got on the train to Madras. Thus far, the ""tumor of thought"" hasn't shown itself, unless the very existence of these rambling notes, the sheer volume of them, the compulsive, incessant commentary on life is the ""tumor."" But it's not a trait shared by others with the Condition. It was unique to him.
Even if she knew for sure that her hypothesis was wrong and there was no ""tumor of thought,"" she'd keep going through every notebook. On these pages her father, the Ordinary Man, is very much alive; she dreads the day when she'll come to the last entry.
She adjusts the lamp, picks up her pen, and resumes the deciphering, the indexing, where she left off at the bottom of a page. She turns to the next","page—
—and something looks off. Her eyes are jarred by the sight of white spaces, paragraph breaks, and a string of capital letters—the very things her father avoided like mortal sins. This page feels like a violation of his rule book.
My Mariamma turned seven today and wanted cake. No one has ever made a cake before in Parambil. She got the idea from Alice in Wonderland. She and Ammachi mixed the batter in a lidded tin and put hot coals above and below. I assured her that I had the DRINK ME potion,"
"! I've only waited all my life.
She follows him.
In the small ward a young woman sits upright in bed. A dressing tray is at the ready. Digby puts a hand on the patient's shoulder.
""This is Karuppamma. She's in her fifties. Looks like she's twenty, doesn't she? That's lepromatous leprosy for you. It pushes out the wrinkles. Not like the tuberculoid form.""
Karuppamma is shy. Her free claw of a hand goes up to cover her mouth.
""A week ago I did the same procedure on Karuppamma that you just saw. I cut the flexor digitorum superficialis tendon going to her ring finger. I can do that because she has the profundus as backup. I affixed the tendon here,"" he says, pointing to the root of his thumb. ""She should now be able to make opposing movements. Get back the grasp function she lost. The thing is, though, to get her thumb to move, she must imagine she's moving her ring finger. The brain thinks","it's impossible. It has to be convinced that things aren't what they seem.""
Are you talking about me? Mariamma is calmer outwardly than when she first arrived, lulled into that state by waiting and by watching him at work. But her insides roil with anger, resentment, and confusion. She needs the truth. I didn't come for surgical knowledge. Still, she won't be rude in front of a patient.
Digby says in Malayalam, ""Touch your thumb to your little finger."" He butchers the language, lack"
","" Franz said. ""Chandy's the one who brought Rune up to our hills, you know. We knew Elsie as a little girl. Went to her wedding. She's in bad shape, Digs. She won't want to be part of all the Planters' Week golmaal, but Lena thought it would be good to get her away.""
Digby followed Franz. He'd never forgotten Chandy's ponytailed daughter, a serious artist even then. He'd never forgotten the solemnity with which she'd taken on his ""drawing therapy,"" as Rune had called it. It had unlocked his brain and his hand, jolted him back into the world of the living.
He'd often thought of her. He was sure she'd made good use of Gray's Anatomy, the gift he'd walked over to her fourteen years ago when he left Saint Bridget's. He'd expected great things of her but still was pleasantly surprised to read of her medal in a Madras art show. Now she was the wounded one. What did one say in the face of that kind of loss?
When","Lena saw Digby, she stood, arms thrown wide. He hugged her, not letting go. There were two women in his life who'd seen him at his absolute worst: Lena and Honorine. Each had in her own way saved him.
Elsie stood up politely, watching them. White wasn't the color of summer alone, he thought. It was the color of mourning.
""Digs, do you remember Elsie?"" Lena said. Elsie's eyes mesmerized him once more. He received Elsie's long, slender hand in"
"in Digby's chest, her shoulders shaking as he pressed her to him, muffling her terrible, wrenching sobs.
Walking back, they were unburdened. Elsie, if you step away from death, that means you've chosen life. If there was a Malabar raven to see, he wasn't looking. Nature had spoken enough that day. It was Digby Kilgour's turn, and he couldn't stop.
He told her about his school tie, biting into his mother's neck. When he spoke of his love of surgery, it was in the language of a man mourning the death of his one and only. And then he described another death, that of his lover, Celeste, an agonizing death by fire. As a boy he'd found it puzzling that the word ""confessor"" applied both to the one who listened and the one who admitted their sins. Now it made sense, because the two were one, clutching each other's hands, bound together without need for hair ribbons or charcoal sticks. Even when the path forced them to walk in single file",", neither could let go, nor could he cease his story. He described his months of despair, the many times despair returned, and his desire to end it just as she had wanted to end her own. ""What stopped you?"" she said, speaking for the first time.
""Nothing stops me. I turn a corner and there it is again, the choice to go on or not go on. But I have no confidence that ending my life would end the pain. And pride keeps me from choosing to leave as my mother did. She had people who loved her, who needed her. Me. I needed her"
". One side of the stone fell away.""
""Oh! I'm sorry to hear.""
She smiles, amused by his expression. ""It's all right, really. Whatever saint was locked in that stone was different from the one I had in mind. We must get rid of it. I'm sorry I wasted a good stone.""
""Nothing doing. I'm keeping it. When you're even more famous, everyone will want your first sculpture. But I won't sell. And by the way, Gwendolyn Gardens sits on a mountain of limestone. I'll take you to the quarry. You can pick what you like.""
Elsie resumed her work, this time with a larger, oblong stone. Digby only saw her at breakfast and at dinner. The cook took lunch over, but she hardly ate.
After dinner, their routine now was to climb to the rooftop, staying till the chill drove them inside. How much longer would the nights be clear? Digby always insisted on descending the ladder first, helping her off the last rung, holding her hand till they were outside","her bedroom door, when he wished her goodnight. Every night, as he headed back to his room, he said to himself, Be prepared, Digby. She might float off as suddenly as she arrived. Be prepared.
One night, wispy clouds marred their view, followed soon by thicker ones, obscuring the stars. Stubbornly, they lingered, until fat raindrops drove them in. The ladder was slippery. Outside her room he said goodnight, but she held on to his hand. She walked backward, leading him into her room,"
"a portrait of fatigue, grief, and loss. ""Please? I beg you, Digby, please let me tell you everything when we get home."" He reached under the blanket for her hand; her fingers felt stiff and rough with cold, waterlogged from her long immersion. He squeezed but she did not squeeze back. He heard a muffled ""Digby,"" as though he'd hurt her and she was cautioning him. All too soon she was in the deep slumber of someone who had not slept for days.
At three in the morning, he negotiated the last stretch, completing the harrowing drive up the ghat road in the dark—something he'd never done before because of the real danger of wild elephants. Only when he pulled up in front of his bungalow in Gwendolyn Gardens did he register the shrieking in his shoulders and the cramp in his neck and note his fingers clamped to the wheel like limpets. He switched off the engine; the profound silence didn't wake her.
A figure peeled off from the shadows of the house. Crom","well. He'd been seated outside, wrapped in a blanket. He helped a stiff Digby out of the car, propping him up, and then shaking his shoulders, shoving him against the car as though picking a fight. ""Much worrying, boss. Too much."" His eyes were red and heavy with sleep.
Digby put his hands on Cromwell's forearms. ""I know. I'm sorry.""
Cromwell took in the sleeping form of Elsie, concealing his shock at her appearance. ""Missy is all right"
"—sits oblivious on the beautiful lawn, sorting seeds in her palm. Something tells Mariamma that she has yet to blink. A lifetime passes before she can find her voice.
""How long has she . . . ?""
""She's been here almost as long as you've been alive,"" Digby says.
The conflicting signals in her brain clash with each other. There's a photograph at Parambil of the mother she carries in her head: those gray eyes tracked her across the room every day of her growing up—they'd even watched her daughter dress and gird herself this morning to confront the man who sired her. That mother stayed youthful, composed, beautiful, and elegant, her closed lips suppressing a laugh—perhaps at something the photographer had said. It was the face of a mother a daughter might confide in. How is she to reconcile that long-dead mother with this living apparition on the lawn?
""I need air,"" she says, turning her back to the window and fleeing the room.
She runs down a brick-lined path leading away from the main cluster of buildings; runs past an orch","ard, past a nursery; and arrives at the back wall of the property, hemmed in, until she spots a small gate that she flings open and races down mossy stone steps . . . and comes to a halt. Before her is the serene, slow-moving water of a canal that winds away to join a river she can hear but not see. Her feet are submerged as she stands on the last step. Every part of her, every cell wants to plunge in, to let herself be carried away as far from here as she can get.
She stands at"
"through the window; Mariamma sees profound sadness, exaggerated by the scar on his face. She even sees something of herself in this man who is almost seventy years old. She leans on his shoulder. Tentatively, he puts his arm around her, this other father of hers, embracing his daughter as together they look out at her mother.
Love the sick, each and every one, as if they were your own. Her father had copied out that quote for her; she still has it, tucked in next to the title page of her mother's Gray's Anatomy.
Appa, am I to love this woman who declined to engage in my life? A woman who staged her death so that I'd never think to look for her? I might understand, but can I forgive? Can there ever be sufficient reason to abandon one's child?
Abruptly, her body stiffens. She pushes away from Digby.
""Digby, I know her! Yes, lepers look alike. But I know her! She's the beggar who'd come to Parambil. Always before the Maramon Convention",". She'd walk up and stand there, unmoving. Digby, I've put coins in her cup!""
His guilty expression confirms it.
""She hungered to see you, Mariamma. We both did. I couldn't, because as a white man, I stand out. But every year I'd drive her as close as I dared. She'd dress as a beggar and wait for hours until she spied you before she walked up to the house. I had my own deep yearning to see you. I was envious whenever she succeeded. If she"
"were enormously helpful include C.V. Kannaki Utharaj, a skilled gynecologist, whose long, hilarious, and insightful emails about labor and delivery were polished jewels and quite priceless—I owe you so much, CVK; Anand and Madhu Karnad shared hostel, classroom, clinic, and urban Madras memories and responded to countless text messages—the two of them have housed me, fed and nourished me so many times, and are my oldest and dearest friends; thanks also to Christian Medical College Vellore grads Nissi and Ajit Varki, Samson and Anita Jesudass, Arjun and Renu Mohandas, Bobby Cherayil, and my Stanford colleague Rishi Raj. David Yohannan (Johny) and his wife, Betty, hosted me, and Johny shared detailed memories of Calicut and his medical practice in Kerala and promptly responded to many subsequent queries.
Surgical matters: I thank Moshe Schein, Matt Oliver, John Thanakumar, Robert Jackler, Yasser El-S","ayed, Jayant Menon, ­Richard Holt, Serena Hu, Rick Hodes, and Amy Ladd. Sunil Pandya's generous neurosurgical instruction was so helpful. James Chang, my distinguished Stanford colleague and hand surgeon extraordinaire, gave generously of his time, read many versions, and educated me about the nuances of hand surgery.
Glasgow and Scotland: My dear friends Andrew and Ann Elder did their best to help me understand Scottish history and dialect, took me to Glasgow again, and read the manuscript many times. Thanks"
"name by Francis Thompson. Philipose's letter saying that the real voyage of discovery consists not in seeking new landscapes, but in having new eyes, is a paraphrase of a similar thought in Proust's À la recherche du temps perdu (Gallimard, 1919–1927), in Volume 5. For Broker Aniyan's ""Set the date!"" I am indebted to my Stanford Graduate School of Business colleague, Baba Shiv, who shared this memorable anecdote in his brilliant lectures on decision-making. Thank you, Baba! Broker Aniyan's statement about secrets is a quote from Sissela Bok in Secrets: On the Ethics of Concealment and Revelation (Vintage Reissue, 1989). Digby's observations while performing a tendon transfer are based on the words of the pioneering surgeon Paul Brand: ""The surgeon must practise the patience of an earthworm feeling its way between roots and stones, and he must not force a way through rigid structures or the tunnel will not be lined with yield","ing material,"" in The Journal of Bone and Joint Surgery, British Volume, 43-B, No. 3, 1961. ""Call no man happy before he dies"" are Solon's words to Croesus, in Herodotus, The Histories, (Penguin Classics, 2003); ""Wherever you go, whatever happens to you, it happens to me"" is a line from e. e. cummings, ""i carry your heart with me"" (Complete Poems, Liveright, 1991)."
